"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value","listenL1_greater_estimate","listenL1_greater_p_value","event_listenL1_greater_estimate","event_listenL1_greater_p_value"
"65",-0.0447479587968057,0.0059868158231469,0.00322603024383806,4.48317498844046e-07,-0.0389616905171838,0.00780086328552103,0.00255579588089508,6.28017986905417e-05
"66",-0.0802790249709844,3.53772393046681e-08,0.00458781773810226,4.42543940703789e-16,-0.0353904926470263,0.00603213475308995,0.00252755525251732,6.93665811414931e-06
"67",-0.108679758302321,2.25879140296304e-13,0.00586988336323084,9.45216157511706e-28,-0.0757279839150668,6.29247560368621e-10,0.00332542894483729,4.64651530716788e-10
"68",-0.0463507208967878,0.000422387994234955,0.00295829893742936,4.04436159229553e-08,-0.0458946592652711,0.000202381689848444,0.0031664751594113,4.28389664120593e-09
"69",-0.075027921493331,1.42399183164625e-08,0.00443244326252455,2.36577174171207e-16,-0.0545132551881375,1.01225562515586e-05,0.00275791660061087,3.017900132263e-07
"70",-0.0831802088430382,2.18173756831389e-08,0.00470214917008428,7.41932078827613e-17,-0.0770989484728376,2.27169068863909e-09,0.00339731909026277,1.50481544982335e-09
"71",-0.093691341851923,1.84894275217048e-10,0.00510201708838744,4.84363714283636e-20,-0.0442124738003863,0.000493490525452671,0.00258563971519516,2.97982791034581e-06
"72",-0.0716249967833606,8.10760061110763e-08,0.00535217592370418,4.63563125254868e-23,-0.0394261356561629,0.00137626202781893,0.00203541196246003,0.000151025983160088
"73",-0.0944079140481429,1.11978796369037e-13,0.00487549829240985,3.39036527514537e-23,-0.0568596660649265,3.88083092960133e-07,0.00290949177305198,2.6161607927465e-09
"74",-0.0205644207448779,0.260188930142214,0.00459497952144516,2.03353756667822e-12,-0.0291251843921609,0.0511415520150061,0.00179778804213765,0.00574896052243868
"75",-0.0399243430643697,0.0231167816270136,0.00384290496083605,1.79740353652936e-10,-0.0251024740749552,0.0685357253028198,0.00245371367594405,4.48298437480258e-05
"76",-0.0471055294617832,6.60177840251088e-05,0.00381711412547307,2.57981896222462e-16,-0.0523194390552396,9.03844776956373e-07,0.00299982310837995,1.10040398167872e-10
"77",-0.0651200127891337,5.81071054709239e-07,0.00399999237512161,8.69135722193105e-14,-0.0377945030082267,0.00204217728261437,0.00220403964272587,3.71366069794289e-05
"78",-0.0768601294865043,7.74121977285585e-09,0.00411119082469738,1.64103846778575e-13,-0.0421967492922571,0.000928006540972158,0.00245227182411019,1.01885866001076e-05
"79",-0.0701927987037064,1.215767356569e-08,0.00452813783117355,1.27908546915527e-23,-0.0560737447408188,5.32405981788845e-08,0.00307495799618052,8.15990195245243e-12
"80",-0.0715336502079121,1.03514749277087e-13,0.00483191111799124,1.36859553861094e-34,-0.0553773312295955,6.06935820559291e-10,0.00336569277148057,7.70141089493946e-18
"81",-0.0635129560574252,3.88873066687219e-06,0.00452710689993435,7.30615510652861e-17,-0.059722900834344,1.46796996306827e-06,0.00300305953981327,2.80632488025985e-08
"82",-0.0719807888605044,8.54125798032169e-07,0.00434363624231001,5.7348657806735e-15,-0.0730318875694358,9.68032358940644e-09,0.00356172815771073,1.40519464767254e-10
"83",-0.0876785965326752,1.21875079278677e-11,0.00473962841453604,4.2356212169563e-25,-0.0792244853862702,3.68024145533492e-14,0.00351516247236123,1.2726573486453e-14
"84",-0.0767503513018806,5.80364338046247e-08,0.00458677757734647,4.79014106005623e-16,-0.0483366647623539,0.00018059491391892,0.00214741259872723,0.00013468891217592
"85",-0.072572308097166,4.66819430384407e-07,0.00422821030204912,1.79311173176645e-15,-0.0607935060997747,5.69860928156825e-07,0.00292815748557697,3.2884251198271e-08
"86",-0.0885424526366772,9.86008675323451e-10,0.005046952974199,7.408694837939e-20,-0.052808160294336,2.86873086882754e-05,0.00220647860152103,6.01697827380355e-05
"87",-0.0573997545730423,1.3993509939327e-05,0.0038653634524409,1.6837020139865e-14,-0.0584069776408059,4.03868362594335e-07,0.00300379409571184,2.30028163592148e-09
"88",-0.0830420072437001,1.90649659417025e-07,0.00471319688526418,3.48617299598417e-15,-0.0472691105908504,0.00054858810012012,0.00195538119154102,0.00103398023392638
