"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value"
"1",0.0648351143996438,6.74701384322054e-05,-0.00600216595927009,2.92601084400659e-16
"2",0.0443231652102427,0.137899548028398,-0.00638317944198903,5.11104905591416e-07
"3",0.0702516995258556,0.000221711577785751,-0.00588610738119661,6.00928570758428e-12
"4",0.0253347319791078,0.382337360506975,-0.0054437712497849,9.64772962171063e-06
"5",0.0441748030502199,0.0792502081482964,-0.00635364236943438,1.9333134450133e-08
"6",0.0553953543553759,0.0177253168178425,-0.00577132672474501,6.51954117078226e-09
"7",0.0785331817584294,0.000271876005427615,-0.0068714264746065,7.6390111123831e-13
"8",0.0795037173762567,0.00046036908434523,-0.00656940307852649,6.25099795384369e-11
"9",0.0654906946694712,0.00539941654180603,-0.00560588203714912,1.10883649336652e-07
"10",0.175762026223102,1.38005581225011e-09,-0.011281262362086,1.31874503366638e-28
"11",0.0618619179084027,0.0117460029015865,-0.00630028899468914,2.44595163009671e-15
"12",0.0979228337723273,0.000368667210792307,-0.00875102994295409,1.09286689412527e-18
"13",0.103768910429823,6.67983460519889e-06,-0.00694557942117216,6.91178814234669e-13
"14",0.065484388145072,0.00774203850709697,-0.00693091706322812,7.42023738569102e-12
"15",0.110098072476959,5.29759914837455e-07,-0.00831503185416047,4.34829479486554e-17
"16",0.0949961056825367,0.000130826042913045,-0.00824078027473588,1.71732144580056e-13
"17",0.0611377288307293,0.0164002272721217,-0.00636309167353015,5.99806895115621e-10
"18",0.0522079605603003,0.0176312590819342,-0.00513159098288534,1.8572595283388e-07
"19",0.0779121276976561,0.00503203466933192,-0.00693497748294054,4.05675295780889e-09
"20",0.0911406366819641,0.00117614276834183,-0.00725618001564958,1.0174129922876e-09
"21",0.110444458166328,8.97692893643069e-06,-0.0081412938753696,8.34326894087506e-14
"22",0.0995751625476023,1.15051844418121e-05,-0.00758777762919954,3.78893407695984e-14
"23",0.0915558074564007,7.26611509018126e-07,-0.00804638451859529,6.6346813385048e-22
"24",0.167361941392467,1.28317925554142e-09,-0.012025423110868,1.88038580637816e-27
"25",0.124874906309627,2.89219030973255e-11,-0.00887653933036664,2.57816531282896e-32
"26",0.0888652018853307,6.45579390858311e-05,-0.00761130820315113,3.11180983790748e-15
"27",0.0935049854690147,5.75631875183777e-05,-0.00783474890723489,4.85759258853462e-17
"28",0.0642785917676707,0.0263827343899815,-0.00622476439828388,4.80204813031824e-07
"29",0.0669553554734914,0.00196245985098308,-0.00648952361110747,1.72659810841421e-11
"30",0.108725565544432,9.81125548586511e-05,-0.00803179072206307,7.95233497152667e-11
"31",0.098728237083196,1.0425419327561e-07,-0.0074370723784525,6.63185766199268e-19
"32",0.095473570337027,2.73301375638442e-10,-0.00661175132075967,3.5198875580025e-22
"33",0.108458250127488,1.60872813199448e-05,-0.00767564460654419,1.08673027313384e-11
"34",-0.00982790200597947,0.667697246510343,-0.00329744943730201,0.0012976810744905
"35",0.0542280085867179,0.0177190630800127,-0.00572768296173436,2.08743805152063e-08
"36",0.0597004187134717,0.0424489502249576,-0.00531195095274571,1.8446131426132e-05
"37",0.0399666438280609,0.10670811137402,-0.00459974017710205,1.14666459428962e-05
