"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value"
"1",0.0133299552714968,0.305460514560596,-0.000790854457832955,0.135974149296965
"2",0.00958860630142115,0.644915477437234,-0.000947672537925057,0.28077937064147
"3",0.0115314310772935,0.434410175238273,-0.000827059588502514,0.174553276403568
"4",0.00193407150943271,0.918209078951806,-0.00110511692016699,0.159544258563931
"5",0.00618862366804361,0.71482886135616,-0.000950490905945666,0.197920564684543
"6",-0.00099966244661279,0.954565284412398,-0.00045904164199758,0.519588657770489
"7",0.0197352685887373,0.280687693153144,-0.000339605927918417,0.658827911776602
"8",0.00656508334794842,0.693912034963185,-0.000741584712796443,0.298336962317367
"9",0.0149141711859466,0.387711605689333,-0.000620037242859186,0.397722598369145
"10",0.125198236092823,7.03293104149908e-08,-0.00412690589316702,2.81308889698525e-08
"11",0.0266936650315532,0.186467206008915,-0.0010957195735137,0.0803390268840223
"12",0.0545434186986798,0.0181191873701358,-0.0020506561562985,0.0092175283446511
"13",0.0295409245899277,0.105211026440519,-0.000489953347954067,0.527004266829034
"14",-0.00336177162485228,0.839199841564197,-0.000212624955027462,0.760337908314995
"15",0.015459915917528,0.394439833747101,-0.00145391419232033,0.0536920607197722
"16",0.00272549461456867,0.874678226437179,-0.000159913469336295,0.831819563415205
"17",-0.00873245270710244,0.640468336648877,0.000442575681906118,0.556928346710547
"18",0.0176616059648728,0.284567271553999,-0.00118627228680345,0.0991397137488344
"19",-0.0438229438424547,0.0435942929989757,0.000845930762397172,0.337732058534866
"20",0.000543621399168938,0.979475562876825,-0.00141208770966813,0.0990142735626302
"21",0.0465052829528475,0.0157499198456664,-0.00288740217093978,0.000261383861531937
"22",0.040728507307167,0.0229349711554776,-0.00162826203475986,0.0368778624072905
"23",0.00678004530179179,0.656658216572717,-0.000611833386576286,0.352173461145457
"24",0.0374919351247161,0.0717796124262316,-0.00170779903397077,0.0377454869717299
"25",0.0331098005210103,0.013481620750119,-0.00199755340407448,0.000419516126322111
"26",-0.0237220801557929,0.156383764966396,0.000508871078115065,0.474856046306989
"27",-0.00521464998686097,0.774097933161883,-0.000344381050862783,0.635301562110646
"28",0.00846824392051868,0.698809401549038,-0.000366095462244311,0.68275679265416
"29",-0.00424585231742036,0.803229366196818,-0.000102470989029061,0.883701856952827
"30",0.0105067416862759,0.612510082351726,-0.000278546297529692,0.752496799709212
"31",-0.00136891756327419,0.924295066441684,-0.000303740981569819,0.611286083526455
"32",0.0174466810131909,0.13287192871263,-0.000691821208067708,0.155590298678482
"33",0.0185005814873961,0.301162086318825,-0.000901546848028659,0.242674156915581
"34",-0.0126177379028108,0.503714943067115,0.000126857457333596,0.868743060828801
"35",-0.0046901027974552,0.792081930731701,0.000360874457472128,0.617312244258046
"36",-0.0304150678460959,0.127537482441042,0.000603500433413188,0.487590028183046
"37",-0.0273705663526068,0.171294548837113,0.000431855903828001,0.571470970390405
"38",0.0636084108929269,8.32376525295047e-05,-0.00242158482579337,0.000249321041898413
"39",0.11250152584726,4.87583848322115e-07,-0.00339802255450913,4.68609375680418e-05
"40",0.0702531365233228,0.00274686531494638,-0.00169836300022831,0.0757276998122165
"41",0.0188896365430611,0.360019786996471,-0.00106955602598818,0.187748563957695
"42",-0.00761295300876929,0.649301643016876,0.00019920324192161,0.775373644186265
"43",0.00530493013139669,0.75882591149596,-0.000260245500459496,0.72572710643614
"44",-0.00198050687660639,0.919296935098098,7.81704159087121e-05,0.918809152949865
"45",-0.0458815909687329,0.00333628815804974,0.00125694532303055,0.0460072989233277
"46",-0.0105874100269427,0.589944487382829,-3.2148202261257e-05,0.967044500658495
"47",0.0178416673720123,0.373635870853633,-0.000483401744154805,0.555723219314443
"48",-0.0223125632528473,0.250675200741781,-2.8002068579027e-06,0.99711768977581
"49",-0.0170938199268729,0.393498649461244,0.000432600851239285,0.59748004439709
"50",-0.00817578294735266,0.67765370026654,-0.000107737635486296,0.883986561909533
"51",0.0138137974801579,0.361882973255939,-0.00125725399048626,0.0382571128821008
"52",0.0258272097657388,0.196902586687357,-0.00185368486271639,0.0250184733417189
"53",0.0135418049508412,0.492583762744922,-0.00107578803004692,0.177393985280806
"54",0.00569399733046357,0.74320053464107,-0.000763399048345367,0.280960500172001
"55",0.0194164142794959,0.194240675577363,-0.00137886776861207,0.0316669940757715
"56",-0.00845351000668714,0.61658738621424,-0.000371216079809579,0.60280251513232
"57",0.0145046996592069,0.421892452309924,-0.00130411829101247,0.0956457594505621
"58",-0.00140727732302853,0.939066960241898,-0.000295307381894321,0.67942556510807
"59",0.0936423823797249,2.83972769192112e-06,-0.0036133541696277,4.16086089544726e-08
"60",0.0472927393342032,0.0443398973396852,-0.00193553711698255,0.00824563722270264
"61",0.0605551819663798,0.00708392738419299,-0.00229259585185444,0.00618333448369859
"62",0.0262324845676085,0.159928791197246,-0.000184577468387734,0.813687351807809
"63",0.0607673248395004,0.00271390084201248,-0.0016986193640336,0.0324061949920368
"64",0.0539881275099265,0.00588436873968756,-0.00179421117574909,0.012973336886293
"65",0.00460364258164485,0.823618139732699,-0.000774385506199943,0.3523372604228
"66",0.00700216833198915,0.724719867924367,-0.000292754498623226,0.70012013119005
"67",0.0194002161931851,0.222212454115445,-0.00156282944773792,0.0241187939366895
"68",-0.0213724913577202,0.192541213511479,0.000849768610406033,0.226091820589851
"69",-0.0140869016766168,0.442691190221176,0.000734024471878793,0.356816269116988
"70",0.0064169676684693,0.731625326322142,-0.00100016633580778,0.21771188121484
"71",0.00208415203678212,0.916696332353063,-0.000801662908728362,0.341233286797016
"72",0.0158198157328164,0.346477689632715,-0.00113967748727798,0.119696037398673
"73",0.0159731559933805,0.40314964549051,-0.00103091753248431,0.20098649181229
"74",0.0571518820064792,0.00550696691754096,-0.00310591222108489,0.000306348492456902
"75",0.0208741022377515,0.336986640459967,-0.00076241399883998,0.374706440363939
"76",0.00867836086357542,0.568285072253818,-0.000841435106088411,0.191129451379401
"77",-0.0392390019687164,0.0413705325192021,0.00101114594936176,0.186167877474655
"78",0.0128836261989789,0.512977835716245,-0.000469678896810966,0.576111773423328
"79",0.00810098184587509,0.558165611008944,-0.000755009010698464,0.210506038861298
