"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value"
"1",-0.0207044022283017,0.198266340145727,0.00575949850759697,3.04902338627843e-11
"2",0.022538422648655,0.38517977525455,0.00212058898051628,0.134347003231991
"3",-0.0180160556111093,0.33537228443483,0.00443675622892672,1.48232807500387e-05
"4",0.0381007235442254,0.128589204612141,0.00158006356866802,0.247895843956038
"5",-0.00757640502439952,0.737444233979925,0.00396761933459185,0.00132421097686363
"6",-0.0409479815157183,0.0411454854587023,0.00574482267056531,1.74876362865238e-07
"7",-0.0506073887944026,0.0231752339573287,0.00610396806098186,5.80567278732885e-07
"8",-0.0229958917340533,0.280725697089534,0.00401140140621226,0.000579809880569705
"9",-0.0329837746669498,0.122061110393024,0.00546639479542104,2.91710284582485e-06
"10",-0.0765939098242169,0.00285204319487533,0.00787970599373131,1.33542084618168e-10
"11",-0.0348886432264788,0.122408392094423,0.00601819068917079,6.45878825858154e-09
"12",-0.0417210019589544,0.0936721664606799,0.00572431625966753,2.82939947510748e-06
"13",-0.0353046923119945,0.0930249484613758,0.00569426046524071,7.74112241464328e-07
"14",-0.00528978166434089,0.787245487404619,0.00464621196506289,1.1620662992335e-05
"15",-0.039776590403412,0.0622602038925528,0.00702772816407025,2.04486444376949e-09
"16",-0.0169168410511264,0.458635569844082,0.00498543476988644,6.61898670096264e-05
"17",-0.020460545542405,0.327933246665042,0.00510935316433083,8.23496194703422e-06
"18",-0.0438185787823994,0.0307378113715362,0.0062986537312082,1.53525798391902e-08
"19",-0.0155793491332652,0.521567465865008,0.00463160008715348,0.000450110817506058
"20",-0.0381983290782904,0.100476870534809,0.00656383428679056,2.65987282484731e-07
"21",-0.0459713598389845,0.037910246621186,0.00710913528815485,3.2513915649619e-09
"22",-0.080516832232374,0.00024198912309973,0.0073984519437868,7.81543397153466e-10
"23",-0.067235491731421,0.000174919515677729,0.00771779201086774,5.59259038964302e-15
"24",-0.066823285147529,0.00576299429647956,0.00676240413149741,2.75784483626926e-08
"25",-0.061374174932513,0.000578256780491663,0.00708380912478793,2.02725862401436e-14
"26",-0.0610746790173345,0.00406081269737617,0.00785673558287097,6.10675638065614e-12
"27",-0.0584587406731413,0.00646427690993626,0.00754448009839822,3.94016454964371e-11
"28",-0.0781388947382201,0.00171862270763759,0.00819112349877351,1.34557069025635e-09
"29",-0.0529355696685712,0.0057471399794746,0.00658450517815568,4.03346143686028e-10
"30",-0.0402432525850393,0.09483929368858,0.00633546226227028,1.24543957511304e-06
"31",-0.0508917089799552,0.00860808691408598,0.00644836929830778,1.35167415352758e-09
"32",-0.035179755567852,0.025099543025171,0.00576313255811632,1.03620002280213e-11
"33",-0.118588879546759,8.99300195126752e-08,0.0101333821937457,1.06238894767132e-16
"34",-0.0317586164639742,0.150309754849341,0.00550807607910831,5.26801533816575e-06
"35",-0.0545864704226246,0.00709451765428535,0.00647936089260868,5.78081758085554e-09
"36",0.0138681861452059,0.583266277913811,0.00303200502322563,0.0280637250683872
"37",-0.0287659654495272,0.193204556966683,0.00591926412853172,1.04261550751801e-06
"38",-0.0786621015472054,6.51606842613394e-05,0.00860217795031486,2.3645740193129e-15
"39",-0.1208482227021,7.86110064864687e-07,0.010882201550674,1.9226890746164e-16
"40",-0.126643827872208,1.9350959981375e-06,0.0103784540400119,1.19744878919255e-12
"41",-0.0849047257699169,0.000329838910566108,0.0088158794779037,1.17542220923516e-11
"42",-0.0477175178814364,0.0251819025937405,0.00656099574086405,2.03994953568082e-08
"43",-0.0531215484470796,0.0142448806144353,0.00734129248650471,7.07544151646858e-10
"44",-0.0382589478414612,0.0823590962538596,0.00613626600550327,3.75372593049599e-07
"45",-0.0548849328317033,0.00387946711911107,0.00699627365475379,2.19525705750744e-11
"46",-0.0647391723373905,0.00373290203497564,0.0078706532295876,1.40898911200223e-10
"47",-0.111506734458718,2.24732734233114e-06,0.00960182065824,1.25403209599894e-13
"48",-0.0624698290626449,0.00465916112459008,0.0080122748753871,4.12319316038789e-11
"49",-0.0283881244132011,0.219792191429026,0.00591441862606368,3.0880691125053e-06
"50",-0.0203672879904211,0.341267905896845,0.00569216370531165,1.2314463795667e-06
"51",-0.00376807289676653,0.836910655137337,0.00505619198927986,4.79393341582758e-07
"52",-0.0301804236031425,0.213126058116911,0.00548686953094999,2.56579775313907e-05
"53",-0.0147081651919436,0.541536161424206,0.0042270556306291,0.0013322926607842
"54",-0.0113059537940965,0.618110595130415,0.00387630716279966,0.00176970030637891
"55",-0.0370771826753901,0.0717509370143134,0.00555373665250578,8.6172660691019e-07
"56",-0.0325470525138717,0.0976769560718004,0.00563652583912137,1.7080850128296e-07
"57",-0.0293409540721094,0.200404059041096,0.00397607999535075,0.00150102975672192
"58",-0.0423771736122696,0.0427994430256693,0.00579905696391015,4.26647021489002e-07
"59",-0.0649228296597998,0.00581785647851124,0.00796352063242339,3.8270713660727e-14
"60",-0.0347702454898252,0.17018459707678,0.00616574295607839,5.31054056053064e-09
"61",-0.0590374670979377,0.0288448340768049,0.00657482360060751,2.80932815957417e-07
"62",-0.0385974674428433,0.0715851153256848,0.00548476008420802,2.96052030959447e-06
"63",-0.0295016719804076,0.193030060390533,0.00483612299541959,9.64183666835434e-05
"64",-0.032106394240053,0.129920672546514,0.00473786229271322,3.08053588547826e-05
"65",-0.0347709932857513,0.141398011079084,0.00489345283637397,0.000154724899624063
"66",-0.0548209087318581,0.0116697223458851,0.00744724319302936,4.54114367073092e-10
"67",-0.0206206381075272,0.317060676088393,0.00583342392419984,2.49095024201924e-07
"68",-0.0218697428498031,0.260253814535614,0.00463957318142295,1.15884937567954e-05
"69",-0.0296030719889389,0.189593469680196,0.00466294579039836,0.000138037605652414
"70",-0.00104566526530088,0.962650166135999,0.00331315708833547,0.00662289053197755
"71",-0.0290407633385422,0.2134801795957,0.00567150437600609,5.9949067098917e-06
"72",-0.0375818187236645,0.0854420989632955,0.00653656677588467,2.69381066540294e-09
"73",-0.0448342430049409,0.0387116403471999,0.00660895044646553,2.81646352934256e-08
"74",-0.0498166445831111,0.0529321401632771,0.00835847482537956,3.07081128301555e-11
"75",-0.0433498214182341,0.0960237719113483,0.00696392489967477,2.71846303407819e-08
"76",-0.0525786216732313,0.0105396690895352,0.00780567181178038,1.93824125257461e-14
"77",-0.0490304210419278,0.0264441224463099,0.0066235840712205,4.61324271841199e-08
"78",-0.0429779649545619,0.0653870362637839,0.00744482054868239,3.36460179876048e-09
"79",-0.0532262491231009,0.00875967886466142,0.00705315184067797,1.44331011005146e-10
"80",-0.0211099240509835,0.197493989445877,0.00575577926552117,4.06634391849192e-11
"81",-0.0526982303065635,0.03806535436152,0.00685814222250768,4.17547005970257e-07
"82",-0.0159602339660601,0.53663938687796,0.00525086257300969,0.000203117373538443
"83",-0.0301827523191689,0.0952843557730665,0.00551283276743786,2.85853786981275e-08
"84",-0.0527546542124828,0.00843827946511177,0.00680769066921465,2.5078964897602e-10
"85",-0.0489692874385681,0.0250464039653186,0.00707629333795124,1.04916979953937e-09
"86",-0.0228960852330996,0.341864943312083,0.00570378176388059,2.89744608438901e-06
"87",-0.0382471548244774,0.0563626747599845,0.00635132983886165,7.9339270627484e-09
"88",-0.0635387677756778,0.0124976388287606,0.00790538747623233,4.65303107019615e-09
"89",0.00110367478328224,0.960623124423033,0.00442103985565487,0.000300855542650322
"90",-0.0300122558011875,0.22914127512157,0.00618764553128506,2.34764885231287e-06
"91",-0.0445288425212264,0.0301390842704197,0.00583123360535237,2.23193719735802e-07
"92",-0.0562639826389466,0.00553479198390964,0.00748442327340303,9.98339823748618e-14
"93",-0.0552200902283424,0.041313503401433,0.0071287006270183,5.24060466312629e-08
"94",-0.0331044250622704,0.0919995211213059,0.00572382554092747,8.81514322849693e-08
"95",-0.0327661757146478,0.239346927410231,0.00698345864843628,3.59086875289417e-07
"96",-0.039097966202205,0.0458884209399219,0.00629732137978854,4.79541931390441e-09
"97",-0.0318365481121986,0.122760444791599,0.00636035727220372,1.96939805586935e-08
"98",0.00142024917932278,0.94677445929538,0.00472660174355499,4.9617801080442e-05
"99",-0.00945471296050891,0.675864909605744,0.00476127700926301,0.000119623814139913
"100",-0.0127863702360476,0.536194613456142,0.0048961493874492,1.53243168698842e-05
"hippocampus_L",-0.0410489346598177,0.0211146140553125,0.00584080998832288,2.32445214808366e-09
"hippocampus_R",-0.0257678812231952,0.117685704024144,0.00467245056029763,2.31670776684832e-07
