"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value"
"30",0.0985263282652,4.02788785330122e-06,-0.00659621090462381,1.67671444174944e-13
"31",0.0752340057502248,2.47857461795005e-06,-0.00587628309008115,5.7504939789556e-17
"32",0.0765875213472599,1.01625715575221e-08,-0.00544463272830155,1.6345350430824e-21
"33",0.0793418914905409,3.67043196409653e-05,-0.00554590975722443,4.41282979645637e-11
"34",-0.0117317696782866,0.539502073770052,-0.00162682013055228,0.0483709402241156
"35",0.0318338792482457,0.0613365810174027,-0.00373079104533556,5.36158536996272e-07
"36",-0.0194496459285552,0.394833769657136,-0.00170082146038323,0.0709878862356135
"37",0.0224914823608679,0.249614127934383,-0.00358484010257004,1.65698300862397e-05
"38",0.0596584151070261,0.00044336829973187,-0.00466091448481307,3.6568054868464e-10
"39",0.147120318290527,1.90198286921734e-10,-0.00726237095694615,2.27970962549523e-15
"40",0.114316061778527,4.9353323989036e-06,-0.00582907394022928,5.55412052171679e-09
"41",0.0281225656586581,0.155324722836833,-0.00388155866240332,4.08453290144948e-06
"42",0.0373397446152859,0.0432142192436664,-0.00400989929460306,2.89993683602389e-07
"43",0.0618937908993947,0.000812026319689335,-0.00549715479095705,4.69501700977411e-12
"44",0.0503402166012058,0.0102303334078798,-0.00404320971449462,6.8240797418641e-07
"45",0.0346465441306251,0.0428431204291706,-0.0044918159127735,3.36216428384722e-10
"46",0.0248501831018311,0.195631530928532,-0.00371933922047671,9.39002433941485e-06
"47",0.0518809043124254,0.0106955442364224,-0.00489634539827561,1.63372635858681e-08
"48",0.0154801150634663,0.418835258827218,-0.00375357527075284,3.85431356588025e-06
"49",0.0316382675307587,0.114696324298819,-0.00358651943918492,4.25296857502949e-05
"50",0.0263264020705031,0.153794432902873,-0.00372169609303444,4.00163742442726e-06
"51",0.0463720211550681,0.00429236714861688,-0.00525737223485021,1.54254833369986e-14
"52",0.0662450750992501,0.00185885487655042,-0.00587523975059412,4.07409305224123e-11
"53",0.0506044718708685,0.0205221488421449,-0.00487657823007417,6.63123269564642e-08
"54",0.0564130838305376,0.00509695927560528,-0.00477887913825287,8.01085801201208e-09
"55",0.04102817723795,0.017820347811667,-0.00433701704374443,1.06508627594078e-08
"56",0.0595093571661011,0.000455278062125283,-0.00521151790845879,2.56572002919403e-12
"57",0.061037661370745,0.00219211756578414,-0.00467253466918886,6.96186716379627e-08
"58",0.0207235240210323,0.257704709959455,-0.00319457494644224,5.78928714405707e-05
"59",0.165394761185653,2.36792827842136e-11,-0.00852738461604069,2.00566198862179e-34
"60",0.112263361369215,1.87844590745889e-05,-0.00643039601745631,1.55331098990612e-19
"61",0.130420816183922,1.12091538420728e-06,-0.00745816167683058,5.67833177969507e-18
"62",0.0879366627155504,4.20921955454425e-06,-0.00508764559927083,2.28532418050052e-10
"63",0.0570007768656308,0.00847129537571604,-0.00425394200085312,3.14941041185438e-07
"64",0.0656077348006544,0.000899276032128687,-0.00496350152839982,4.57689558957123e-10
"65",0.0950322718432183,1.30087496894465e-05,-0.00659927192676745,9.24581984129431e-14
"66",0.0921347193039724,1.28092201460389e-06,-0.00639773920774779,1.60162008697841e-15
"67",0.0228841654449244,0.180245662750713,-0.00377192528357179,3.47213922210535e-07
"68",0.103942272807992,8.59858305910931e-09,-0.0065921290504526,1.53841140882511e-20
"69",0.0681754671745495,0.000240456911949153,-0.00488127217823956,1.18183677520372e-09
"70",0.0197571542165755,0.295415334577718,-0.00348931020948163,2.35682369906745e-05
"71",0.016833654020189,0.403495846081628,-0.00281314561057546,0.00138187190431956
"72",0.0448515045027835,0.0109962239163652,-0.00462283722376075,8.19491022738778e-10
"73",0.0948286329781285,7.72824321538133e-07,-0.00640886105599224,2.369237327371e-15
"74",0.149247491301532,3.98809160410147e-11,-0.00836851251027479,2.16742895637575e-20
"75",0.107733137004783,1.81685442182161e-05,-0.00699627416261222,2.6252062979571e-16
"76",0.066211616530817,8.77943771078255e-05,-0.00617287700074124,3.03547408704036e-19
"77",0.0253621802463012,0.172042060372131,-0.00384657124061804,2.18043205647152e-06
"78",0.0876939451087585,7.0983091192348e-05,-0.00688173496833389,5.25567862109408e-16
"79",0.0577928811387946,0.00127079586832056,-0.00584101587539362,3.78277129211455e-15
"80",0.0692319693133537,1.03096083476796e-07,-0.00596897210198741,3.08093594305458e-25
"81",0.0447447850678497,0.0336619627497705,-0.00549814184361422,2.35006106639432e-09
"82",0.0105078289561768,0.623560595083887,-0.00331511579735509,0.000391458378458625
"83",0.0330945853330708,0.0370925208050449,-0.00430274668648735,5.89373290965751e-11
"84",0.0518909010053448,0.00257939315352112,-0.00421781896737927,9.79551599676496e-09
"85",0.0672886823153287,0.000632631471941455,-0.00568537269266781,1.81681387097255e-12
"86",0.0502057465033551,0.0118714827307482,-0.00533395674155981,2.16586582796483e-10
"87",0.0319273326021323,0.0842272219416168,-0.00421959316269439,1.01664016549271e-08
"88",0.032738037372944,0.142216205283324,-0.00484603472733105,2.02580401748442e-07
"89",-0.0128727973012477,0.506119072867051,-0.00236954989239067,0.00503124970364975
"90",0.0736800969965597,0.00040205876528842,-0.00605586981453545,3.19503501773595e-11
"91",0.0550370338151691,0.00131366632658857,-0.00482042147167083,1.34073579721091e-10
"92",0.117201506654755,3.90956363838013e-11,-0.00715803818652212,9.13849587144146e-26
"93",0.135937272215159,5.16182879196528e-08,-0.0077251782751177,2.28676418364243e-17
"94",0.0428720140167227,0.0133467534408202,-0.00436900978657069,8.12988666762204e-10
"95",0.0435149121605716,0.0687549821357992,-0.00543541772317192,1.3496414842639e-08
"96",0.0486786387737764,0.0036530179199789,-0.00464824548687096,5.3853115320736e-11
"97",0.0272446504201836,0.129412703145578,-0.00427438093128388,2.20471461263909e-08
"98",-0.0117811453227353,0.514706453406271,-0.00308496147616141,9.42533594508146e-05
"99",0.0536296111737437,0.00701436614583011,-0.00497198235278024,1.12670998596386e-08
"100",0.0406003967910362,0.0203289952210836,-0.00455852150921391,2.73902432559182e-09
"hippocampus_L",0.0698854118563198,2.32498379237557e-06,-0.00499868208537192,1.34657272356927e-14
"hippocampus_R",0.0830168365943129,6.95716397773902e-09,-0.00540334621960119,8.75635698056984e-18
