,node,sub,r,label
1860,26,30,0.041438082,pre
1861,26,30,0.069245755,post
1862,26,31,0.038354405,pre
1863,26,31,0.050203464,post
1864,26,32,-0.019338771,pre
1865,26,32,0.050557969,post
1866,26,33,0.03135809,pre
1867,26,33,0.033040373,post
1868,26,34,0.006273459,pre
1869,26,34,0.037786822,post
1870,26,35,0.040913471,pre
1871,26,35,0.085319998,post
1872,27,0,-0.000663878,pre
1873,27,0,0.017097885,post
1874,27,1,0.035874822,pre
1875,27,1,0.065589786,post
1876,27,2,0.096419534,pre
1877,27,2,0.09815774,post
1878,27,3,0.023928999,pre
1879,27,3,0.090801195,post
1880,27,4,0.067717842,pre
1881,27,4,0.064447913,post
1882,27,5,0.047947699,pre
1883,27,5,0.022912499,post
1884,27,6,0.011902263,pre
1885,27,6,0.028072502,post
1886,27,7,0.048334256,pre
1887,27,7,0.025724539,post
1888,27,8,0.066859748,pre
1889,27,8,0.086692507,post
1890,27,9,0.039504837,pre
1891,27,9,0.118866183,post
1892,27,10,0.027943447,pre
1893,27,10,0.103361152,post
1894,27,11,0.05465373,pre
1895,27,11,0.077073704,post
1896,27,12,0.031266462,pre
1897,27,12,0.074310574,post
1898,27,13,0.034236687,pre
1899,27,13,0.071214866,post
1900,27,14,0.052394431,pre
1901,27,14,0.10639236,post
1902,27,15,0.078258008,pre
1903,27,15,0.038702471,post
1904,27,16,0.010161921,pre
1905,27,16,0.033506573,post
1906,27,17,0.055748575,pre
1907,27,17,0.073035978,post
1908,27,18,0.05184117,pre
1909,27,18,0.091560056,post
1910,27,19,0.111590411,pre
1911,27,19,0.127066475,post
1912,27,20,-0.006547318,pre
1913,27,20,0.160514626,post
1914,27,21,0.000683055,pre
1915,27,21,0.134087123,post
1916,27,22,0.075444007,pre
1917,27,22,0.098538671,post
1918,27,23,0.016386993,pre
1919,27,23,0.073078537,post
1920,27,24,-0.006934269,pre
1921,27,24,-0.015632142,post
1922,27,25,0.064671643,pre
1923,27,25,0.043792885,post
1924,27,26,0.038580241,pre
1925,27,26,0.051235045,post
1926,27,27,0.043394193,pre
1927,27,27,0.046241724,post
1928,27,28,0.079598718,pre
1929,27,28,0.069282179,post
1930,27,29,0.051481966,pre
1931,27,29,0.043295988,post
1932,27,30,0.046674761,pre
1933,27,30,0.077026509,post
1934,27,31,0.033610451,pre
1935,27,31,0.090401684,post
1936,27,32,-0.000604707,pre
1937,27,32,0.059768643,post
1938,27,33,0.037977076,pre
1939,27,33,0.044600743,post
1940,27,34,-0.014510245,pre
1941,27,34,0.042969894,post
1942,27,35,0.076486189,pre
1943,27,35,0.121556784,post
1944,28,0,-0.011250206,pre
1945,28,0,-0.048192633,post
1946,28,1,0.063019561,pre
1947,28,1,0.047079453,post
1948,28,2,0.019371158,pre
1949,28,2,0.007425497,post
1950,28,3,-0.049985015,pre
1951,28,3,0.064394913,post
1952,28,4,0.055470866,pre
1953,28,4,0.070886504,post
1954,28,5,0.008868977,pre
1955,28,5,0.078843703,post
1956,28,6,0.002046778,pre
1957,28,6,0.023802995,post
1958,28,7,0.062110182,pre
1959,28,7,0.0104205,post
1960,28,8,0.090723529,pre
1961,28,8,0.112013388,post
1962,28,9,0.004290149,pre
1963,28,9,0.034745279,post
1964,28,10,0.054833221,pre
1965,28,10,0.149839657,post
1966,28,11,0.05403663,pre
1967,28,11,0.072050887,post
1968,28,12,0.014878934,pre
1969,28,12,0.093744352,post
1970,28,13,0.095500492,pre
1971,28,13,0.077080982,post
1972,28,14,0.053086536,pre
1973,28,14,0.076743555,post
1974,28,15,0.067960937,pre
1975,28,15,0.061802466,post
1976,28,16,0.016588922,pre
1977,28,16,0.080513463,post
1978,28,17,0.038555785,pre
1979,28,17,0.06977971,post
1980,28,18,0.035942844,pre
1981,28,18,0.040475337,post
1982,28,19,0.112924246,pre
1983,28,19,0.08768635,post
1984,28,20,-0.008732495,pre
1985,28,20,0.135284888,post
1986,28,21,0.042370206,pre
1987,28,21,0.079024253,post
1988,28,22,0.101630054,pre
1989,28,22,0.045951991,post
1990,28,23,0.017528918,pre
1991,28,23,0.047193068,post
1992,28,24,-0.007168433,pre
1993,28,24,-0.015757983,post
1994,28,25,0.046344147,pre
1995,28,25,0.005395516,post
1996,28,26,0.040868049,pre
1997,28,26,0.026068408,post
1998,28,27,0.041660661,pre
1999,28,27,0.045062838,post
2000,28,28,0.087920938,pre
2001,28,28,0.021979722,post
2002,28,29,0.026647663,pre
2003,28,29,0.042710526,post
2004,28,30,0.058842349,pre
2005,28,30,0.058025235,post
2006,28,31,0.038415257,pre
2007,28,31,0.077226064,post
2008,28,32,0.003912418,pre
2009,28,32,0.070278766,post
2010,28,33,0.002509049,pre
2011,28,33,-0.00539982,post
2012,28,34,-0.016760343,pre
2013,28,34,0.0600674,post
2014,28,35,0.079037508,pre
2015,28,35,0.077617759,post
2016,29,0,0.00471674,pre
2017,29,0,0.012273193,post
2018,29,1,0.041455825,pre
2019,29,1,0.067296664,post
2020,29,2,0.026439042,pre
2021,29,2,0.039995641,post
2022,29,3,-0.002887958,pre
2023,29,3,0.055946136,post
2024,29,4,0.014815239,pre
2025,29,4,0.044076181,post
2026,29,5,0.042617853,pre
2027,29,5,0.008595458,post
2028,29,6,0.020452318,pre
2029,29,6,0.066479943,post
2030,29,7,0.058796078,pre
2031,29,7,0.016786394,post
2032,29,8,0.045053699,pre
2033,29,8,0.049376066,post
2034,29,9,0.046388365,pre
2035,29,9,0.01564518,post
2036,29,10,0.07217456,pre
2037,29,10,0.116130898,post
2038,29,11,0.059730171,pre
2039,29,11,0.023831412,post
2040,29,12,0.014300181,pre
2041,29,12,0.04725139,post
2042,29,13,0.075572272,pre
2043,29,13,0.077724891,post
2044,29,14,0.052365328,pre
2045,29,14,0.054057763,post
2046,29,15,0.070838596,pre
2047,29,15,-0.014677037,post
2048,29,16,-0.003103257,pre
2049,29,16,0.029293105,post
2050,29,17,-0.003914849,pre
2051,29,17,0.030981782,post
2052,29,18,0.054440228,pre
2053,29,18,0.048698387,post
2054,29,19,0.045511386,pre
2055,29,19,0.088623966,post
2056,29,20,0.017654194,pre
2057,29,20,0.106700248,post
2058,29,21,0.030638003,pre
2059,29,21,0.088950871,post
2060,29,22,0.025474506,pre
2061,29,22,0.004721288,post
2062,29,23,-0.004833228,pre
2063,29,23,0.053247654,post
2064,29,24,-0.00075741,pre
2065,29,24,0.009617645,post
2066,29,25,0.052445127,pre
2067,29,25,0.077098359,post
2068,29,26,0.03590691,pre
2069,29,26,0.07248666,post
2070,29,27,0.017446104,pre
2071,29,27,0.054684242,post
2072,29,28,0.103794675,pre
2073,29,28,0.059112003,post
2074,29,29,0.002795508,pre
2075,29,29,0.058088419,post
2076,29,30,0.068227154,pre
2077,29,30,0.100168539,post
2078,29,31,0.043374916,pre
2079,29,31,0.093558232,post
2080,29,32,0.022542583,pre
2081,29,32,0.057209411,post
2082,29,33,0.020876855,pre
2083,29,33,0.088771911,post
2084,29,34,0.022479328,pre
2085,29,34,0.074516538,post
2086,29,35,0.075818029,pre
2087,29,35,0.023186028,post
2088,30,0,-0.011790354,pre
2089,30,0,-0.013839403,post
2090,30,1,0.078549069,pre
2091,30,1,0.134570874,post
2092,30,2,0.047029516,pre
2093,30,2,0.010365177,post
2094,30,3,0.059886001,pre
2095,30,3,0.074862488,post
2096,30,4,0.01525863,pre
2097,30,4,0.027661801,post
2098,30,5,0.017250524,pre
2099,30,5,-0.003938978,post
2100,30,6,0.037486465,pre
2101,30,6,0.013037188,post
2102,30,7,0.048600059,pre
2103,30,7,0.053841605,post
2104,30,8,0.049880747,pre
2105,30,8,0.072635938,post
2106,30,9,-0.006598382,pre
2107,30,9,0.070752369,post
2108,30,10,0.026017458,pre
2109,30,10,0.171951187,post
2110,30,11,0.044889321,pre
2111,30,11,0.049492389,post
2112,30,12,0.02532229,pre
2113,30,12,0.031369972,post
2114,30,13,0.131894334,pre
2115,30,13,0.044301719,post
2116,30,14,0.076114579,pre
2117,30,14,0.111396127,post
2118,30,15,0.066543868,pre
2119,30,15,0.008686818,post
2120,30,16,0.022146285,pre
2121,30,16,0.05567091,post
2122,30,17,0.030873447,pre
2123,30,17,0.03133556,post
2124,30,18,0.027311897,pre
2125,30,18,0.065211727,post
2126,30,19,0.098426922,pre
2127,30,19,0.107014577,post
2128,30,20,0.051049457,pre
2129,30,20,0.08890161,post
2130,30,21,0.006799273,pre
2131,30,21,0.116666403,post
2132,30,22,0.098366961,pre
2133,30,22,0.074282694,post
2134,30,23,0.018183488,pre
2135,30,23,0.058108486,post
2136,30,24,-0.001917988,pre
2137,30,24,-0.008661613,post
2138,30,25,0.063509056,pre
2139,30,25,0.027466928,post
2140,30,26,0.088915697,pre
2141,30,26,0.045974394,post
2142,30,27,0.025342283,pre
2143,30,27,0.067383296,post
2144,30,28,0.16183348,pre
2145,30,28,0.024823977,post
2146,30,29,0.101073967,pre
2147,30,29,0.101353994,post
2148,30,30,0.123778555,pre
2149,30,30,0.135266535,post
2150,30,31,0.037735002,pre
2151,30,31,0.071301187,post
2152,30,32,0.004339526,pre
2153,30,32,0.085545145,post
2154,30,33,0.011238562,pre
2155,30,33,-0.045029271,post
2156,30,34,0.047116014,pre
2157,30,34,0.072926443,post
2158,30,35,0.063985575,pre
2159,30,35,0.041321397,post
2160,31,0,-0.00861136,pre
2161,31,0,-0.000578798,post
2162,31,1,0.014387105,pre
2163,31,1,0.03464998,post
2164,31,2,-0.001088052,pre
2165,31,2,-0.015394703,post
2166,31,3,0.002456136,pre
2167,31,3,0.031868371,post
2168,31,4,0.013701749,pre
2169,31,4,-0.004328806,post
2170,31,5,0.014638845,pre
2171,31,5,0.029524274,post
2172,31,6,0.015222488,pre
2173,31,6,-0.000734335,post
2174,31,7,0.016580617,pre
2175,31,7,0.018352537,post
2176,31,8,0.02905671,pre
2177,31,8,0.021328243,post
2178,31,9,0.023494748,pre
2179,31,9,0.036454647,post
2180,31,10,0.022478487,pre
2181,31,10,0.027242276,post
2182,31,11,0.030305042,pre
2183,31,11,0.005395072,post
2184,31,12,0.011067229,pre
2185,31,12,0.02370265,post
2186,31,13,0.01897801,pre
2187,31,13,0.029405223,post
2188,31,14,0.007375006,pre
2189,31,14,0.021313251,post
2190,31,15,0.021569416,pre
2191,31,15,0.010878706,post
2192,31,16,0.000192539,pre
2193,31,16,0.003708973,post
2194,31,17,0.019084436,pre
2195,31,17,0.015841888,post
2196,31,18,0.024642208,pre
2197,31,18,0.026981102,post
2198,31,19,0.033909451,pre
2199,31,19,0.032924806,post
2200,31,20,0.020744454,pre
2201,31,20,0.023020997,post
2202,31,21,-0.003269864,pre
2203,31,21,0.051411272,post
2204,31,22,0.0207018,pre
2205,31,22,0.024668761,post
2206,31,23,0.015305633,pre
2207,31,23,0.008145057,post
2208,31,24,0.015014304,pre
2209,31,24,-0.028082446,post
2210,31,25,0.026341495,pre
2211,31,25,0.031053967,post
2212,31,26,0.0378798,pre
2213,31,26,0.034121706,post
2214,31,27,0.023175784,pre
2215,31,27,0.044320973,post
2216,31,28,0.046620331,pre
2217,31,28,-0.006032561,post
2218,31,29,0.021513435,pre
2219,31,29,0.029578648,post
2220,31,30,0.037588766,pre
2221,31,30,0.054015861,post
2222,31,31,0.043920315,pre
2223,31,31,0.025578911,post
2224,31,32,-0.002061456,pre
2225,31,32,-0.00594489,post
2226,31,33,0.018298924,pre
2227,31,33,0.014767771,post
2228,31,34,0.007421843,pre
2229,31,34,0.049245144,post
2230,31,35,0.049285143,pre
2231,31,35,0.021127748,post
2232,32,0,0.012692005,pre
2233,32,0,0.002002718,post
2234,32,1,0.023296997,pre
2235,32,1,0.004926958,post
2236,32,2,0.021589995,pre
2237,32,2,0.013377274,post
2238,32,3,0.014068937,pre
2239,32,3,0.034950268,post
2240,32,4,0.022378939,pre
2241,32,4,0.021762415,post
2242,32,5,0.029008649,pre
2243,32,5,0.001820478,post
2244,32,6,0.010719794,pre
2245,32,6,0.007263198,post
2246,32,7,0.016511778,pre
2247,32,7,0.007843322,post
2248,32,8,0.021764091,pre
2249,32,8,0.006949809,post
2250,32,9,0.019638899,pre
2251,32,9,0.023740739,post
2252,32,10,0.011167494,pre
2253,32,10,0.043639404,post
2254,32,11,0.030495006,pre
2255,32,11,0.01602516,post
2256,32,12,0.013078092,pre
2257,32,12,0.0072678,post
2258,32,13,0.011904378,pre
2259,32,13,0.036936668,post
2260,32,14,0.011207119,pre
2261,32,14,0.013903785,post
2262,32,15,0.014201892,pre
2263,32,15,0.020197479,post
2264,32,16,0.014989169,pre
2265,32,16,0.019782141,post
2266,32,17,0.015270677,pre
2267,32,17,0.010111615,post
2268,32,18,0.018483679,pre
2269,32,18,0.025619289,post
2270,32,19,0.006779618,pre
2271,32,19,0.027207936,post
2272,32,20,0.010355366,pre
2273,32,20,0.001601219,post
2274,32,21,-0.010771436,pre
2275,32,21,0.023209498,post
2276,32,22,0.023715324,pre
2277,32,22,0.017767176,post
2278,32,23,0.020253666,pre
2279,32,23,0.015781468,post
2280,32,24,0.003576519,pre
2281,32,24,0.005910011,post
2282,32,25,0.027431235,pre
2283,32,25,0.004078007,post
2284,32,26,0.025223504,pre
2285,32,26,0.001826023,post
2286,32,27,0.019754114,pre
2287,32,27,0.031254063,post
2288,32,28,0.005797754,pre
2289,32,28,-0.009614068,post
2290,32,29,0.019697743,pre
2291,32,29,0.023992348,post
2292,32,30,0.032854485,pre
2293,32,30,0.037552332,post
2294,32,31,0.008919717,pre
2295,32,31,0.032385611,post
2296,32,32,0.012038399,pre
2297,32,32,0.024163285,post
2298,32,33,0.018535083,pre
2299,32,33,-0.020990143,post
2300,32,34,0.020829506,pre
2301,32,34,0.019996984,post
2302,32,35,0.029692294,pre
2303,32,35,0.028818324,post
2304,33,0,-0.005284396,pre
2305,33,0,-0.023170532,post
2306,33,1,0.016730418,pre
2307,33,1,0.062248088,post
2308,33,2,0.108795917,pre
2309,33,2,0.085252802,post
2310,33,3,0.018873609,pre
2311,33,3,0.103137049,post
2312,33,4,0.060928762,pre
2313,33,4,0.07727417,post
2314,33,5,0.029111116,pre
2315,33,5,0.022932282,post
2316,33,6,-0.000936676,pre
2317,33,6,0.02190962,post
2318,33,7,0.044375957,pre
2319,33,7,0.015555802,post
2320,33,8,0.074570533,pre
2321,33,8,0.08743861,post
2322,33,9,0.133357803,pre
2323,33,9,0.131932742,post
2324,33,10,0.060944367,pre
2325,33,10,0.074978054,post
2326,33,11,0.019671303,pre
2327,33,11,0.08331814,post
2328,33,12,0.027967748,pre
2329,33,12,0.027763253,post
2330,33,13,0.027974774,pre
2331,33,13,0.039498597,post
2332,33,14,0.046280915,pre
2333,33,14,0.04897626,post
2334,33,15,0.005303761,pre
2335,33,15,0.03434006,post
2336,33,16,0.015797409,pre
2337,33,16,0.040957731,post
2338,33,17,0.047835079,pre
2339,33,17,0.090040546,post
2340,33,18,0.126135268,pre
2341,33,18,0.141280112,post
2342,33,19,0.055806439,pre
2343,33,19,0.048783182,post
2344,33,20,-0.015678514,pre
2345,33,20,0.019636385,post
2346,33,21,-0.032045412,pre
2347,33,21,0.114720519,post
2348,33,22,0.052027352,pre
2349,33,22,0.061362736,post
2350,33,23,0.015782212,pre
2351,33,23,0.05763033,post
2352,33,24,0.012081281,pre
2353,33,24,0.019570076,post
2354,33,25,0.047012773,pre
2355,33,25,0.059501024,post
2356,33,26,0.027443291,pre
2357,33,26,0.025411513,post
2358,33,27,0.035545141,pre
2359,33,27,0.070308408,post
2360,33,28,0.043319082,pre
2361,33,28,0.019717054,post
2362,33,29,0.034243919,pre
2363,33,29,0.077846727,post
2364,33,30,0.063969642,pre
2365,33,30,0.06702926,post
2366,33,31,0.04341793,pre
2367,33,31,0.080996549,post
2368,33,32,0.006781522,pre
2369,33,32,0.050406884,post
2370,33,33,0.016991459,pre
2371,33,33,0.019987674,post
2372,33,34,0.029731749,pre
2373,33,34,0.066839791,post
2374,33,35,0.065333291,pre
2375,33,35,0.056520866,post
2376,34,0,0.007582845,pre
2377,34,0,0.015943383,post
2378,34,1,0.081319023,pre
2379,34,1,0.098330289,post
2380,34,2,0.06852469,pre
2381,34,2,0.06217313,post
2382,34,3,-0.026438124,pre
2383,34,3,0.080046758,post
2384,34,4,0.067989526,pre
2385,34,4,0.142707693,post
2386,34,5,0.023633537,pre
2387,34,5,0.068156764,post
2388,34,6,0.009981566,pre
2389,34,6,0.106906018,post
2390,34,7,0.013412755,pre
2391,34,7,0.025046634,post
2392,34,8,0.052617907,pre
2393,34,8,0.085761042,post
2394,34,9,0.028433153,pre
2395,34,9,0.08973629,post
2396,34,10,0.063117771,pre
2397,34,10,0.195463324,post
2398,34,11,-0.000690766,pre
2399,34,11,0.123865999,post
2400,34,12,0.006754164,pre
2401,34,12,0.019122071,post
2402,34,13,0.068690777,pre
2403,34,13,0.113599635,post
2404,34,14,0.056955145,pre
2405,34,14,0.120444476,post
2406,34,15,0.056582682,pre
2407,34,15,0.055079105,post
2408,34,16,0.002308409,pre
2409,34,16,0.04089168,post
2410,34,17,0.055154577,pre
2411,34,17,0.139753586,post
2412,34,18,0.024491724,pre
2413,34,18,0.122349586,post
2414,34,19,0.073167332,pre
2415,34,19,0.198105486,post
2416,34,20,0.023913554,pre
2417,34,20,0.037293593,post
2418,34,21,-0.00268418,pre
2419,34,21,0.173784952,post
2420,34,22,0.061379795,pre
2421,34,22,0.072596875,post
2422,34,23,-0.003522093,pre
2423,34,23,0.055190405,post
2424,34,24,0.006536957,pre
2425,34,24,-0.021822491,post
2426,34,25,0.030160297,pre
2427,34,25,0.058754591,post
2428,34,26,0.082950132,pre
2429,34,26,0.093762595,post
2430,34,27,0.013513771,pre
2431,34,27,0.083742117,post
2432,34,28,0.037681736,pre
2433,34,28,0.056792171,post
2434,34,29,0.055070754,pre
2435,34,29,0.060079559,post
2436,34,30,0.086203764,pre
2437,34,30,0.106467434,post
2438,34,31,0.101111111,pre
2439,34,31,0.143239356,post
2440,34,32,0.007977946,pre
2441,34,32,0.064909122,post
2442,34,33,-0.00912925,pre
2443,34,33,0.106055799,post
2444,34,34,0.004873932,pre
2445,34,34,0.049445335,post
2446,34,35,0.045456689,pre
2447,34,35,0.064766577,post
2448,35,0,0.017070561,pre
2449,35,0,-3.68E-05,post
2450,35,1,0.084184522,pre
2451,35,1,0.150336399,post
2452,35,2,0.060878795,pre
2453,35,2,0.10109737,post
2454,35,3,0.044639623,pre
2455,35,3,0.115763054,post
2456,35,4,0.063558836,pre
2457,35,4,0.101075722,post
2458,35,5,0.1136683,pre
2459,35,5,0.066669158,post
2460,35,6,0.086729744,pre
2461,35,6,0.056134795,post
2462,35,7,0.108763995,pre
2463,35,7,0.061632715,post
2464,35,8,0.134446324,pre
2465,35,8,0.131794427,post
2466,35,9,0.053583602,pre
2467,35,9,0.131513168,post
2468,35,10,0.113547958,pre
2469,35,10,0.175495386,post
2470,35,11,0.048076328,pre
2471,35,11,0.119078683,post
2472,35,12,0.046427333,pre
2473,35,12,0.077240599,post
2474,35,13,0.07174791,pre
2475,35,13,0.141980858,post
2476,35,14,0.106950799,pre
2477,35,14,0.138718016,post
2478,35,15,0.05082298,pre
2479,35,15,0.066421701,post
2480,35,16,0.006665882,pre
2481,35,16,0.073790618,post
2482,35,17,0.066551108,pre
2483,35,17,0.151691546,post
2484,35,18,0.079722305,pre
2485,35,18,0.128889461,post
2486,35,19,0.089407548,pre
2487,35,19,0.180367736,post
2488,35,20,0.006729967,pre
2489,35,20,0.079752427,post
2490,35,21,0.01432606,pre
2491,35,21,0.086085915,post
2492,35,22,0.098213537,pre
2493,35,22,0.146597492,post
2494,35,23,0.019477955,pre
2495,35,23,0.070658011,post
2496,35,24,0.047925162,pre
2497,35,24,0.019316116,post
2498,35,25,0.097066271,pre
2499,35,25,0.085727651,post
2500,35,26,0.073823827,pre
2501,35,26,0.07666622,post
2502,35,27,0.05481447,pre
2503,35,27,0.078066461,post
2504,35,28,0.091249125,pre
2505,35,28,0.111338515,post
2506,35,29,0.100362878,pre
2507,35,29,0.085937367,post
2508,35,30,0.060874936,pre
2509,35,30,0.092586809,post
2510,35,31,0.029272731,pre
2511,35,31,0.092013751,post
2512,35,32,0.03017669,pre
2513,35,32,0.080945348,post
2514,35,33,0.013925733,pre
2515,35,33,0.073596649,post
2516,35,34,0.096409038,pre
2517,35,34,0.094224347,post
2518,35,35,0.070960973,pre
2519,35,35,0.09726318,post
2520,36,0,-0.02791072,pre
2521,36,0,0.038127777,post
2522,36,1,0.130789238,pre
2523,36,1,0.106189644,post
2524,36,2,0.03115597,pre
2525,36,2,-0.033457571,post
2526,36,3,-0.044577351,pre
2527,36,3,0.072364561,post
2528,36,4,0.055522173,pre
2529,36,4,0.076990224,post
2530,36,5,0.068202471,pre
2531,36,5,0.032126387,post
2532,36,6,0.021712999,pre
2533,36,6,0.043152431,post
2534,36,7,0.031703838,pre
2535,36,7,0.062744084,post
2536,36,8,0.079340104,pre
2537,36,8,0.157131773,post
2538,36,9,0.103210288,pre
2539,36,9,0.020103675,post
2540,36,10,0.093091242,pre
2541,36,10,0.231878791,post
2542,36,11,-0.006013977,pre
2543,36,11,0.035895292,post
2544,36,12,0.092645047,pre
2545,36,12,0.172993175,post
2546,36,13,0.058953976,pre
2547,36,13,0.124475221,post
2548,36,14,0.126141378,pre
2549,36,14,0.110771172,post
2550,36,15,0.046506215,pre
2551,36,15,0.111383551,post
2552,36,16,0.02068433,pre
2553,36,16,0.043831881,post
2554,36,17,0.026513072,pre
2555,36,17,0.094105824,post
2556,36,18,0.059615917,pre
2557,36,18,0.222900741,post
2558,36,19,0.080474338,pre
2559,36,19,0.180751059,post
2560,36,20,-0.018493684,pre
2561,36,20,0.075598109,post
2562,36,21,0.020660737,pre
2563,36,21,0.147297959,post
2564,36,22,0.043560756,pre
2565,36,22,0.055177009,post
2566,36,23,0.023412641,pre
2567,36,23,0.080581965,post
2568,36,24,-0.079473193,pre
2569,36,24,-0.004662363,post
2570,36,25,0.072521386,pre
2571,36,25,0.088756326,post
2572,36,26,0.065633411,pre
2573,36,26,0.0658471,post
2574,36,27,0.070594048,pre
2575,36,27,0.070172368,post
2576,36,28,0.043375769,pre
2577,36,28,0.03549206,post
2578,36,29,0.137576077,pre
2579,36,29,0.072507688,post
2580,36,30,0.110143663,pre
2581,36,30,0.116092915,post
2582,36,31,0.047550722,pre
2583,36,31,0.173537815,post
2584,36,32,0.014971973,pre
2585,36,32,0.018148514,post
2586,36,33,0.028035177,pre
2587,36,33,0.114252507,post
2588,36,34,-0.041349115,pre
2589,36,34,0.073238649,post
2590,36,35,0.116263582,pre
2591,36,35,0.053246588,post
2592,37,0,0.023842635,pre
2593,37,0,-0.044075675,post
2594,37,1,0.023545672,pre
2595,37,1,0.052930623,post
2596,37,2,0.017849222,pre
2597,37,2,0.026777645,post
2598,37,3,-0.016811489,pre
2599,37,3,0.055880303,post
2600,37,4,0.043589257,pre
2601,37,4,0.062069159,post
2602,37,5,0.035793352,pre
2603,37,5,0.056084987,post
2604,37,6,0.007279957,pre
2605,37,6,0.058693793,post
2606,37,7,0.029366812,pre
2607,37,7,0.060338456,post
2608,37,8,0.053715046,pre
2609,37,8,0.058079636,post
2610,37,9,0.018266686,pre
2611,37,9,0.01036093,post
2612,37,10,0.037415747,pre
2613,37,10,0.127570277,post
2614,37,11,0.04802181,pre
2615,37,11,0.065551369,post
2616,37,12,0.04755354,pre
2617,37,12,0.076110486,post
2618,37,13,0.03190293,pre
2619,37,13,0.061456324,post
2620,37,14,0.048388557,pre
2621,37,14,0.073155264,post
2622,37,15,0.05451568,pre
2623,37,15,0.025751668,post
2624,37,16,0.026992041,pre
2625,37,16,0.037653616,post
2626,37,17,0.063555497,pre
2627,37,17,0.05259676,post
2628,37,18,0.00881976,pre
2629,37,18,0.04612107,post
2630,37,19,0.055925716,pre
2631,37,19,0.080929878,post
2632,37,20,-0.007598163,pre
2633,37,20,0.033247396,post
2634,37,21,0.025014683,pre
2635,37,21,0.124971929,post
2636,37,22,0.084180289,pre
2637,37,22,0.041983584,post
2638,37,23,0.02553105,pre
2639,37,23,0.088496472,post
2640,37,24,0.005976159,pre
2641,37,24,0.021074317,post
2642,37,25,0.045175289,pre
2643,37,25,0.04244445,post
2644,37,26,0.02791383,pre
2645,37,26,0.039836158,post
2646,37,27,0.017217124,pre
2647,37,27,0.077244961,post
2648,37,28,0.090743064,pre
2649,37,28,0.048567406,post
2650,37,29,0.017017963,pre
2651,37,29,0.022592764,post
2652,37,30,0.087621412,pre
2653,37,30,0.091176248,post
2654,37,31,0.050781097,pre
2655,37,31,0.071242411,post
2656,37,32,0.004276485,pre
2657,37,32,0.058426479,post
2658,37,33,-0.025103144,pre
2659,37,33,0.056520204,post
2660,37,34,-0.021562753,pre
2661,37,34,0.035018306,post
2662,37,35,0.045076336,pre
2663,37,35,0.067257459,post
2664,38,0,0.045630429,pre
2665,38,0,0.030668659,post
2666,38,1,0.045687373,pre
2667,38,1,0.045475015,post
2668,38,2,0.107728055,pre
2669,38,2,0.081094351,post
2670,38,3,0.071908399,pre
2671,38,3,0.089452145,post
2672,38,4,0.07991002,pre
2673,38,4,0.082917145,post
2674,38,5,0.142344177,pre
2675,38,5,0.094676373,post
2676,38,6,0.082311999,pre
2677,38,6,0.021335839,post
2678,38,7,0.110929975,pre
2679,38,7,0.057536324,post
2680,38,8,0.073656161,pre
2681,38,8,0.074711195,post
2682,38,9,0.071429924,pre
2683,38,9,0.082452864,post
2684,38,10,0.030095621,pre
2685,38,10,0.073190028,post
2686,38,11,0.112563024,pre
2687,38,11,0.114951717,post
2688,38,12,0.069042906,pre
2689,38,12,0.065398372,post
2690,38,13,0.07188002,pre
2691,38,13,0.075712907,post
2692,38,14,0.127803769,pre
2693,38,14,0.170148071,post
2694,38,15,0.04627052,pre
2695,38,15,0.052334139,post
2696,38,16,0.043163993,pre
2697,38,16,0.058203096,post
2698,38,17,0.071966147,pre
2699,38,17,0.055944284,post
2700,38,18,0.135379317,pre
2701,38,18,0.135609804,post
2702,38,19,0.069361594,pre
2703,38,19,0.095881823,post
2704,38,20,0.003830246,pre
2705,38,20,0.048957122,post
2706,38,21,0.033609289,pre
2707,38,21,0.096748707,post
2708,38,22,0.122717954,pre
2709,38,22,0.141333863,post
2710,38,23,0.053462333,pre
2711,38,23,0.06301557,post
2712,38,24,0.042385714,pre
2713,38,24,0.031119027,post
2714,38,25,0.128606165,pre
2715,38,25,0.096035793,post
2716,38,26,0.060378225,pre
2717,38,26,0.036612404,post
2718,38,27,0.037159489,pre
2719,38,27,0.04767779,post
2720,38,28,0.049406121,pre
2721,38,28,0.041556711,post
2722,38,29,0.07756932,pre
2723,38,29,0.085485635,post
2724,38,30,0.072531507,pre
2725,38,30,0.089543506,post
2726,38,31,0.08311155,pre
2727,38,31,0.101464379,post
2728,38,32,0.071035115,pre
2729,38,32,0.095900108,post
2730,38,33,0.095801648,pre
2731,38,33,0.087540512,post
2732,38,34,0.0330736,pre
2733,38,34,0.065912467,post
2734,38,35,0.106419629,pre
2735,38,35,0.130459297,post
2736,39,0,0.035450487,pre
2737,39,0,-0.017968343,post
2738,39,1,0.096665687,pre
2739,39,1,0.105568094,post
2740,39,2,0.20610445,pre
2741,39,2,0.204661137,post
2742,39,3,0.233108239,pre
2743,39,3,0.273155925,post
2744,39,4,0.223151034,pre
2745,39,4,0.1815893,post
2746,39,5,0.189084637,pre
2747,39,5,0.107170624,post
2748,39,6,0.113528917,pre
2749,39,6,0.066714643,post
2750,39,7,0.166005995,pre
2751,39,7,0.154956659,post
2752,39,8,0.213886831,pre
2753,39,8,0.184235036,post
2754,39,9,0.177517669,pre
2755,39,9,0.189943402,post
2756,39,10,0.130238733,pre
2757,39,10,0.23696227,post
