"Node","Estimate","P_Value"
"1",0.00118089186610328,0.5389716884154
"2",0.00744604719980746,0.147567966231885
"3",0.00784610182639502,0.00334085517833774
"4",0.00976207670369706,0.0252235209275911
"5",0.0111829208084015,0.0119618640676229
"6",0.00601185741033253,0.0470523886810456
"7",0.0166819712857162,0.000140243324349658
"8",0.0158431671871951,7.96840088226661e-05
"9",0.0127278565568657,0.00795327288035541
"10",-0.0039877172208044,0.236451543960335
"11",0.000665970299895959,0.789150692335516
"12",0.00159578500914755,0.651335457324316
"13",0.00362580930622302,0.247113791263523
"14",0.00661314608792333,0.0196184832862674
"15",0.0119753652377461,0.00271579708835456
"16",0.00965589976045283,0.0124352560742043
"17",0.0173591291615788,7.89978337104499e-05
"18",0.0165616159005762,0.000319425629363379
"19",0.00951291808460711,0.0128940984123571
"20",0.0260935523486444,8.54597112395676e-08
"21",0.0112018574797572,0.0149687122998715
"22",0.016274017391305,0.000528255394647108
"23",0.00910765434706161,0.00531642458160253
"24",0.0249699274596631,0.000258060071923537
"25",0.00545318505599002,0.00539643244106745
"26",0.00661376119113706,0.0213958109417803
"27",0.0130901240131337,0.00164729080435337
"28",0.0109931135757032,0.0218900007686192
"29",0.00871307465766867,0.0109519042523701
"30",0.00487778552615762,0.31003444513225
"31",0.000883816874597466,0.658242201985903
"32",-0.000780887768169354,0.56762364770678
"33",0.0109410367535745,0.000469617971643966
"34",0.0252247622315457,8.67183736674416e-07
"35",0.0161044663373431,5.68989554489095e-05
"36",0.018602723490913,0.00177668965179925
"37",0.0144792503075861,0.000149523155315862
"38",0.00323082463072507,0.202303771709266
"39",0.00354342952136058,0.464492019692076
"40",0.0065621877213113,0.208009762340608
"41",0.027493958439914,2.02770700250546e-06
"42",0.00736892548679872,0.00756759968902401
"43",0.00743570815914751,0.0614779042299792
"44",0.0158327952304278,0.00210849424321822
"45",0.0108375705711826,0.000483497864362036
"46",0.0148741038464949,0.0116190337760997
"47",0.0165670163153777,4.56191766776384e-05
"48",0.011740205981889,0.00113702826966922
"49",0.00174781823271593,0.566663653610042
"50",0.017905640583699,9.5554251168338e-05
"51",0.00369619665020525,0.0736564684164237
"52",0.00649563946431579,0.0408007138765884
"53",0.00979612888610701,0.00296873735257095
"54",0.0081990208334963,0.0254696192381919
"55",0.00769706819544262,0.0158522762605271
"56",0.0052198228735823,0.0181480682020109
"57",0.0122246777618177,0.00366739453176788
"58",0.0150304442156016,0.000335364522914432
"59",0.00162251407553279,0.586002447156859
"60",0.00302566295992753,0.202151410091002
"61",0.0029928717723035,0.471090053617579
"62",0.00309183756723509,0.439854498207589
"63",0.00690560888819928,0.143197187647218
"64",0.000599946801734058,0.885498882174221
"65",0.00500152525477982,0.166762600523674
"66",0.00995594053873225,0.010497120903022
"67",0.0205368764980629,9.91270124859948e-06
"68",0.00797429562698867,0.0179621478140896
"69",0.0142983409450111,0.00244530316510236
"70",0.0228995841916543,8.0417057905172e-05
"71",0.0220350585162348,0.000256619322008664
"72",0.0208982728923338,1.07834625893363e-05
"73",0.0100681950244691,0.00890654471844756
"74",0.0200585833966809,0.00102446211796872
"75",0.0161012439320647,0.000913802498768984
"76",0.00670614727559432,0.0532502451620768
"77",0.00734723575986588,0.0086851929285308
"78",0.00881497464423228,0.0389921455888077
"79",0.00755751546908816,0.000473661054392793
"80",0.00330048820402567,0.014318258732661
"81",0.0225902740388933,8.84682879261241e-05
"82",0.0245865734121165,1.5733532925671e-05
"83",0.0122895342102655,4.28108759650141e-05
"84",0.0206612134509326,3.41373104391039e-05
"85",0.0148134198343137,0.00513900314755016
"86",0.0261953537332921,4.68958315335518e-06
"87",0.0116988812201889,0.000224405201061668
"88",0.0070912049060633,0.0831436971639921
"89",0.0207067975195786,1.83275362846916e-05
"90",0.0310454774801308,1.87219435756097e-07
"91",0.00968454651256314,0.00263221038817013
"92",0.00371367487717134,0.119852575227761
"93",0.00865801540750684,0.0701344710590796
"94",0.00453999226777755,0.0373909112981076
"95",0.0146186832265013,0.00876538138440937
"96",0.0133598833889464,0.00114738396414538
"97",0.0214974097295571,9.62782990180768e-05
"98",0.0131521816982569,0.000244434306913334
"99",0.0028114729206629,0.421736162175027
"100",0.0163825924027406,4.97647778536988e-06
"hippocampus_L",0.00492972712579549,0.00434612966136885
"hippocampus_R",0.0102992946018465,0.00126309572112113
