"Node","Estimate","P_Value"
"1",0.000798413419736512,0.675352368133709
"2",0.00795011283476851,0.136953128207175
"3",0.00800598591158222,0.00281287323305466
"4",0.00905835787718131,0.037292000707476
"5",0.0108273480920653,0.013858366941254
"6",0.00506060843947981,0.0884164352615106
"7",0.0165644343303111,0.000129745247673483
"8",0.014842211594095,0.000381782790132862
"9",0.0115527697066675,0.0120050241047893
"10",-0.0048228298853343,0.156410794300439
"11",-0.000423395745879825,0.86649050087481
"12",-0.00103436129464525,0.780176591006851
"13",0.00307503548782093,0.369715127741879
"14",0.00691478262710462,0.0173657179715972
"15",0.0108562028735767,0.00537217609615112
"16",0.00942765461261273,0.0178458874904932
"17",0.016513912668403,7.36164238874305e-05
"18",0.017140928406813,0.000186415877392161
"19",0.0101065605669096,0.0087592356104748
"20",0.02587288509626,3.66341327737067e-07
"21",0.0114962763389219,0.00972380203039104
"22",0.0154982051023842,0.000591856760832357
"23",0.00796206341866953,0.0103905184068306
"24",0.0235990693646831,0.000269809654624785
"25",0.00540058839807618,0.00609222707765993
"26",0.00600542392807562,0.0275810611931967
"27",0.0125555844212768,0.00199511812563808
"28",0.0097145528498072,0.0405961819719087
"29",0.00739376967706544,0.0327578182342922
"30",0.00315522359300133,0.546225768555922
"31",0.000777841683727937,0.699227431876372
"32",-0.00112230772674673,0.412903435179938
"33",0.0100740722657605,0.00148636910527785
"34",0.0260123557152524,3.83877205890984e-07
"35",0.0161944542822512,8.42785988210612e-05
"36",0.0187216746314459,0.00164903533990677
"37",0.0127672796172763,0.000367472886047562
"38",0.00213027641363082,0.401135063608329
"39",0.00134094786575448,0.791746159400784
"40",0.00510771048912453,0.353672906310359
"41",0.0258868993413542,4.22997001379599e-06
"42",0.00718689204926909,0.00652907966820709
"43",0.00620455016427891,0.0965018471921798
"44",0.0144607517296931,0.00431421678948339
"45",0.0106405900681038,0.00148106993437414
"46",0.0148977495899378,0.0108383008987892
"47",0.0154291317966962,5.45041485036965e-05
"48",0.0118847039609217,0.00109246575204909
"49",0.0028669633567813,0.405270345204444
"50",0.0169418123782577,0.000256358772569588
"51",0.00313673402531486,0.119465813023662
"52",0.0057987040341052,0.0757077352064474
"53",0.00975185089125429,0.00262198498927009
"54",0.00747401683615852,0.0375488774537781
"55",0.00725931292048697,0.0339197499187833
"56",0.00488106076805282,0.0320047006043373
"57",0.0113239970121272,0.00683591696955475
"58",0.0132025640393575,0.00123883630042896
"59",0.000151337811071696,0.959917122801423
"60",0.0014078287046552,0.547584032308631
"61",0.00075424004034383,0.858795068837419
"62",0.00215112046430148,0.605755357780827
"63",0.0071305477275081,0.121360902807714
"64",-0.000687395470665659,0.873847532954382
"65",0.00483908933212997,0.188641703586138
"66",0.00946238758053585,0.0147791077246925
"67",0.0222409300451274,8.12775365375525e-06
"68",0.00651555202986518,0.055531624346053
"69",0.0146645088464606,0.00268399084750763
"70",0.0240018969078237,1.0140912770431e-05
"71",0.0212508378098528,0.000283692965679452
"72",0.0209707988093405,1.20946624186471e-05
"73",0.0103668361389816,0.005337352066549
"74",0.0191526674754763,0.00161413067910814
"75",0.0142738295332605,0.00224048345476239
"76",0.00628444751838376,0.0633135619280051
"77",0.00598898008503268,0.0196179151983533
"78",0.00801809505534575,0.0609746613152337
"79",0.00664690185501223,0.00175189943045501
"80",0.00300713834530576,0.0262405259132278
"81",0.0244525457287007,2.8146948784111e-05
"82",0.0246985396704241,2.21478840301777e-05
"83",0.0124508608536423,6.53647403423601e-05
"84",0.0201111858566386,0.000111766153097069
"85",0.0142169829181398,0.00693826265212259
"86",0.0276339985357528,1.96695297306128e-06
"87",0.0106502167121588,0.000937450164907539
"88",0.00635929768772173,0.106252896683166
"89",0.020979758156388,5.51708455792966e-06
"90",0.0302993159493089,2.51821149751538e-07
"91",0.00931231365640455,0.00475055639161725
"92",0.00319816443708064,0.156288056428337
"93",0.00869190408821113,0.0668067836642957
"94",0.00480182112819367,0.0299278825850861
"95",0.0139393430176891,0.0122885911081071
"96",0.0133351929981691,0.00126221273950861
"97",0.0212205361086624,8.19480115623534e-05
"98",0.0136705777001572,0.000186242490736659
"99",0.00268544696836615,0.409652018006839
"100",0.0152115098060394,3.69217773321206e-05
"hippocampus_L",0.0051364644821024,0.00401401076306939
"hippocampus_R",0.0110851813455399,0.000796672508414653
