"Node","Estimate","P_Value"
"1",0.0018768522530587,0.319891990231854
"2",0.00936785705334913,0.0969036459119624
"3",0.00871690043578219,0.00248543819994599
"4",0.0104642734351604,0.0243958771995191
"5",0.0114078348503355,0.0162145421395186
"6",0.00781886082781613,0.0115275129963153
"7",0.0153020741397062,0.000199963440916805
"8",0.0141831565241435,0.000935008024700253
"9",0.0118321693191258,0.0188400213761088
"10",-0.0113010921337402,0.00325929153464292
"11",-0.0030562679251552,0.288715866936533
"12",-0.00714428606617408,0.0833340854179473
"13",0.00191505722294687,0.600022635653162
"14",0.0066204776603001,0.0307050951222802
"15",0.00982312395830027,0.0139031624421688
"16",0.0105120860437559,0.0142828794461989
"17",0.0172826302171997,0.000136195549616108
"18",0.0171246040837417,0.000281087300534322
"19",0.00811727815052998,0.0439768450244126
"20",0.0268461915528093,4.1050351319403e-07
"21",0.0124252149037245,0.00453820049556875
"22",0.0139768501054248,0.000672366996772797
"23",0.00609048727067314,0.0398388538836132
"24",0.0188126250046801,0.00177683985615186
"25",0.00405813953059531,0.0412113647582376
"26",0.00390495923057282,0.113583205495097
"27",0.0100636838103418,0.0116902231990483
"28",0.00512640502834667,0.263547045580655
"29",0.00823741849423795,0.0227398321223157
"30",0.00305434348685539,0.587993711308213
"31",-9.07000197795228e-05,0.957401790783163
"32",-0.000423866935389676,0.744083448341845
"33",0.008245531995822,0.0155816192400632
"34",0.0260252086219618,2.02034386176499e-07
"35",0.0124561604775232,0.000624872192245115
"36",0.0190654527013963,0.00527940328395701
"37",0.0103212029614543,0.00257539084275611
"38",-0.00224189811562199,0.377477479802836
"39",-0.0047094575931194,0.304411839642541
"40",0.00296227909945119,0.574535564515349
"41",0.025165342880175,1.74583386555441e-06
"42",0.00588020066818603,0.0248828709336333
"43",0.00296030018017716,0.409877319321779
"44",0.00987056621960069,0.0290074185292396
"45",0.00910436265592797,0.000641196050573806
"46",0.00954088117353714,0.0667831854283916
"47",0.0103711154536106,0.00236766105006007
"48",0.0104775214033292,0.00641979381509775
"49",0.0065644756285156,0.0592999354411138
"50",0.0174707798087653,7.43771096921316e-05
"51",0.00374661546273191,0.0661367675609052
"52",0.00720148737475339,0.0260615424853826
"53",0.00912600556043772,0.00668733759800619
"54",0.00869807785202262,0.0184865887808268
"55",0.00905737828787349,0.00788187191250377
"56",0.00559186455293212,0.0450730082025841
"57",0.0111301017133087,0.0081876316459575
"58",0.0114331882151104,0.00939717559416463
"59",-0.00540127633509309,0.0688566506152771
"60",-0.000693721090093595,0.760751921508
"61",-0.00415237343331653,0.353384791975823
"62",0.00212998716006669,0.614273459272731
"63",0.00702974478352074,0.100159139832829
"64",-0.000683089049872744,0.877649761821401
"65",0.00650154110526011,0.0753347364669612
"66",0.00873695715383557,0.0340548720340168
"67",0.021824474239395,3.30900360441849e-06
"68",0.00535845083016805,0.117015307425659
"69",0.0114955870331058,0.00844459984171124
"70",0.0220768381535888,5.23766309739315e-06
"71",0.0210223897593988,0.000148025412401644
"72",0.0192934288381517,8.00248786512928e-06
"73",0.0089797998563445,0.0145763599502242
"74",0.015553490312978,0.00855566125254033
"75",0.0136658759878358,0.00195537645415151
"76",0.00469780939594564,0.11791830436878
"77",0.0049982809476878,0.0461523027331841
"78",0.00604850134735034,0.14022087990444
"79",0.00553253274977548,0.00578613206497129
"80",0.00140412651133077,0.265088703122916
"81",0.0212024358146887,0.000135969629192978
"82",0.0259905830512903,1.15915007893852e-06
"83",0.00990792959610848,0.000326242928988079
"84",0.0177234854875636,5.15094256120839e-05
"85",0.00985964450894859,0.0393305272384602
"86",0.0261722942309823,2.47401622884446e-06
"87",0.00982147975615866,0.000883616476402261
"88",0.00190249636236247,0.619824549896827
"89",0.0199022555160628,1.39427743585807e-05
"90",0.028263772384967,1.35948675248203e-06
"91",0.00707185338083303,0.0190683743019444
"92",-0.00115662368060084,0.606611751193232
"93",-0.00184065873836133,0.692628402183793
"94",0.0040463431784943,0.061380035301426
"95",0.0125995737285039,0.0103102839990849
"96",0.00963222862140738,0.0137603227238977
"97",0.017077303301654,0.000347390744442851
"98",0.0121897159406813,0.000486320271688299
"99",0.00580435894311404,0.0946981531562689
"100",0.0144535817647134,0.000229020174521947
"hippocampus_L",0.00584983257127317,0.00205256114437591
"hippocampus_R",0.00687731777780579,0.0308154950876384
