"Node","Estimate","P_Value"
"1",0.00162089139860981,0.382826986348517
"2",0.00886152336662957,0.108057111330967
"3",0.00842717591246076,0.0036659516405284
"4",0.0102691577905405,0.0238982133103014
"5",0.0117760411038173,0.0111522060288752
"6",0.00671660015228543,0.03613773506489
"7",0.0153353574750089,0.000169944026000755
"8",0.0136435370292784,0.0011640343505233
"9",0.01073791231192,0.0365881674429063
"10",-0.0127831474705955,0.000844756695497077
"11",-0.00382513120783059,0.176272452089379
"12",-0.00674707976078392,0.0950878798683171
"13",0.00119786275879898,0.731750882296325
"14",0.00585682909117187,0.0566456192504377
"15",0.00966199373301009,0.0145050002769244
"16",0.00974088526714482,0.0229885033687996
"17",0.0170660553904394,0.000169376942089164
"18",0.0172355702838707,0.000340615397668877
"19",0.00912255435712188,0.0245367524398762
"20",0.0270964246752017,3.93060419626181e-07
"21",0.013375266799145,0.0020813582088713
"22",0.0132966799954895,0.00107703415707001
"23",0.00732371759186202,0.015531233879407
"24",0.0187891004771007,0.00243134640042996
"25",0.00388284344758304,0.036633126131486
"26",0.00380302863202333,0.13767443843006
"27",0.0116092584549587,0.0080558192611078
"28",0.00583705272922477,0.202052683242252
"29",0.00745292828737009,0.0416554458814143
"30",0.00208682898804118,0.711815374642208
"31",-0.000533047442274929,0.77430962448047
"32",-0.0008329046618514,0.52928335680436
"33",0.00818734451224966,0.0197510709675894
"34",0.0254706516063975,2.91248417166472e-07
"35",0.0125981769324355,0.000501576404321703
"36",0.0191279484097421,0.00566447830575141
"37",0.00993370894648125,0.00470505549045657
"38",-0.00198245865979782,0.436999368706262
"39",-0.00604172300246388,0.208763547810727
"40",0.00131174189588145,0.81332941586073
"41",0.0247922897493876,3.28362574420407e-06
"42",0.00603784095349951,0.0207260412352278
"43",0.0023941912189048,0.502690778953031
"44",0.00969233481656995,0.0355841902892763
"45",0.00863732391010413,0.00369773698936219
"46",0.00956477019962134,0.0716981917873791
"47",0.0108165549718144,0.00157281928789373
"48",0.0107265471535003,0.00522479766739913
"49",0.00523833904796346,0.123724219665017
"50",0.0163186056730436,0.000244623740144776
"51",0.00310603072089622,0.13429276397461
"52",0.00639868410419388,0.0432059849592782
"53",0.00884290750314819,0.0121409166064257
"54",0.00757038739934452,0.0450768495239079
"55",0.00866187443168022,0.0105788424585634
"56",0.00554336225059222,0.0468260771391415
"57",0.0116390134773472,0.00688047892326645
"58",0.0121592076144256,0.0057943093596548
"59",-0.0067670269446952,0.0249803532302497
"60",-0.000980517869188808,0.673680996836472
"61",-0.00462108105887039,0.282637185975249
"62",0.00170444098522387,0.669089920768504
"63",0.0061765257117365,0.142989969984882
"64",-0.000681905873237721,0.875914541997385
"65",0.00591646198755436,0.113609231729396
"66",0.0082654858492441,0.0430289460283743
"67",0.0210111883698917,1.06550922001701e-05
"68",0.00687915719343649,0.0480386374426794
"69",0.0125503788390024,0.00629301608013807
"70",0.0225929413751607,6.7980796464233e-06
"71",0.0214229078092976,0.000144646435571142
"72",0.0198245340991903,7.47077180070349e-06
"73",0.00896696383184728,0.018624826757256
"74",0.0149736093534436,0.0111736807966097
"75",0.0133958204006212,0.00302495088171297
"76",0.00442491362641448,0.140293699627612
"77",0.00519374985239746,0.0344775222187856
"78",0.00571390139393398,0.171523184462602
"79",0.00528282813901325,0.00858017360122135
"80",0.00125808347258213,0.323046025043762
"81",0.0222045153268013,5.57926698834188e-05
"82",0.0251384385489439,3.13642633227647e-06
"83",0.00930545410276312,0.000420043241635484
"84",0.0184263945738345,5.37391327327232e-05
"85",0.0110719315721888,0.0266776117783067
"86",0.0263211366294011,7.07824066749535e-06
"87",0.00927698622084871,0.00163080938792982
"88",0.00238781034256988,0.541985999717269
"89",0.0200403488936042,2.43866385489928e-05
"90",0.0288417239929877,7.56055067744185e-07
"91",0.00772644137188954,0.0118578524336419
"92",-0.00114220332835924,0.627705539984644
"93",-0.00196404494204622,0.683488736837556
"94",0.00349138340965994,0.112680177371974
"95",0.0125151603019608,0.0137016892385348
"96",0.00958515137227958,0.0160441464953186
"97",0.0164024767036368,0.000530775108557698
"98",0.0119987551731831,0.00104800745678013
"99",0.00449903821901499,0.194723906018551
"100",0.0145250204914679,0.00017248147089941
"hippocampus_L",0.0061631631974513,0.000711408760223883
"hippocampus_R",0.00690419275635903,0.0272387506924566
