"Node","Estimate","P_Value"
"1",0.00114267045140098,0.550924560529873
"2",0.00743349283620264,0.148292404806959
"3",0.00778515783391502,0.00349668623553159
"4",0.0098156985326219,0.0214289829427707
"5",0.0110535584553112,0.0132997790801684
"6",0.00601789285949698,0.0463532291510407
"7",0.0168574180854889,0.000123563744698584
"8",0.0158426039277863,9.317754704629e-05
"9",0.0126789228838297,0.00810595090316029
"10",-0.0041957235839511,0.216087775717927
"11",0.000354553911977683,0.88753264503815
"12",0.0013447945590784,0.707754043291704
"13",0.00375564619576267,0.232543134715112
"14",0.00656080707177208,0.0222086627579381
"15",0.0120829327411071,0.00232580657365448
"16",0.00958561683894521,0.0131384426019952
"17",0.017286193848817,7.48987498813782e-05
"18",0.016457749469085,0.000285795655724534
"19",0.00950290483997433,0.0133418895627352
"20",0.0261114906219399,8.63441705183678e-08
"21",0.0111980289428101,0.0142212023579446
"22",0.0162432028848222,0.000502316678057781
"23",0.00901854717458407,0.00513211915057796
"24",0.0248992484626551,0.000246944322071456
"25",0.00550698717462476,0.00507927510753747
"26",0.00647889194224566,0.0229842371756115
"27",0.0131253965847777,0.00142600659236638
"28",0.0110198936313054,0.0214930077417681
"29",0.00881746183624063,0.00999591610376454
"30",0.00511036991015048,0.287509771731216
"31",0.00099769297062097,0.617781334000481
"32",-0.000713114095729786,0.605286432401697
"33",0.0112064016827178,0.00048401083970691
"34",0.0252625300545378,1.14298034625557e-06
"35",0.0159440863153442,7.10045714968169e-05
"36",0.0188418223958362,0.00167483357576472
"37",0.0143771804637177,0.000167571095301838
"38",0.00313148834017913,0.21853673748403
"39",0.00360149821861884,0.456250633983625
"40",0.00630397902492772,0.225588980236018
"41",0.0273379544954628,2.41640646678451e-06
"42",0.00720832123792709,0.00926034695170267
"43",0.00737952557075944,0.0611385358412912
"44",0.0157440066752564,0.00225239857852341
"45",0.0108639013288906,0.000414890493812097
"46",0.0148924061086737,0.0120181719767045
"47",0.0165199572769314,4.89818658919251e-05
"48",0.0117984264014949,0.00121663425876693
"49",0.00201748473560415,0.517120224973354
"50",0.0176902978183509,0.000106166313362876
"51",0.00357832672545481,0.0770759069300526
"52",0.0062519617905147,0.0475261409389382
"53",0.00984293269863314,0.00324244972786429
"54",0.00814920608329375,0.0257977942482689
"55",0.00789856060201567,0.0161304866157069
"56",0.00522146861059538,0.0192754429690022
"57",0.0123011048447305,0.00361640083405191
"58",0.0149980643160188,0.000332153600012067
"59",0.00162625396225208,0.58530650809351
"60",0.0031301973340344,0.182884253593286
"61",0.003064417132643,0.458685230692284
"62",0.00289869279450713,0.472833805858493
"63",0.00699553924772792,0.1398007159342
"64",0.000518848094786195,0.900240939118693
"65",0.00515678884491206,0.149314673579089
"66",0.00984446869088901,0.0114227904356053
"67",0.0206521629978568,1.07517538328786e-05
"68",0.008167508719223,0.0168920521647859
"69",0.0141174145238052,0.00305578728880651
"70",0.0231839337185012,7.00250010636781e-05
"71",0.0218640755876328,0.000268704083577286
"72",0.0208381496041814,1.09365106180216e-05
"73",0.0102844408045281,0.00673250063043972
"74",0.0201479685026218,0.00094002109939157
"75",0.0161019993429858,0.000932268144076158
"76",0.00670508116403849,0.0529550942718909
"77",0.00732432345414585,0.00859248674885458
"78",0.00908536587688346,0.0351058860753293
"79",0.00753484816185283,0.000473733592372867
"80",0.0032627102966514,0.0153848874986469
"81",0.0223901173933335,8.0002217620314e-05
"82",0.0250623124181932,1.29720580570369e-05
"83",0.0123562007124185,3.62501485471977e-05
"84",0.0203597238799156,4.21242113090479e-05
"85",0.0147333741629902,0.00536230801155068
"86",0.0261459435179276,4.76706754507111e-06
"87",0.0116101727856604,0.000249411167925838
"88",0.0071031974479389,0.0833269087455123
"89",0.0208019157001367,1.80333521402693e-05
"90",0.0310231722907818,1.83128970035667e-07
"91",0.00961728305865107,0.00246716348976859
"92",0.00351098828081076,0.134743285569452
"93",0.00832108209580381,0.0807340093290283
"94",0.0047107887143549,0.0283965262209418
"95",0.0145039020089152,0.00928949410794755
"96",0.0133363982268744,0.00125476286898553
"97",0.0214392094283257,0.000104732752300897
"98",0.0132430308683871,0.000194599613070051
"99",0.00281247771752231,0.426221496021893
"100",0.0161851647879671,6.28575682461438e-06
"hippocampus_L",0.00476874407981449,0.00535531245758018
"hippocampus_R",0.0104106532376143,0.00111811769544925
