"Node","Estimate","P_Value"
"1",0.00143681057587925,0.464800533157734
"2",0.00892608279122016,0.102070230096325
"3",0.00846283908394305,0.00270023699231481
"4",0.00937902700868569,0.0342385080710333
"5",0.0112043590235847,0.0146446765663779
"6",0.00543089865833534,0.0949388570164238
"7",0.0159794810814302,0.000119982109959987
"8",0.0145840544450151,0.000447770049190221
"9",0.0115430848891941,0.0146978757841995
"10",-0.00709944186891794,0.0485764782867868
"11",-0.00115822138253795,0.657284385038785
"12",-0.00310843460425412,0.43907799192752
"13",0.00241479079405546,0.491662527589685
"14",0.00801665440160445,0.00783875874613711
"15",0.0106747781960467,0.00677516986899931
"16",0.0101277911041575,0.0124832390972724
"17",0.0178473870381881,0.000104510612807483
"18",0.0175539168103677,0.000141716963946121
"19",0.010662912529033,0.0123694692005446
"20",0.0254628023776677,3.38010774060593e-07
"21",0.0131457389897238,0.0037195968671319
"22",0.0151520504494096,0.000312593747355506
"23",0.0079431604359415,0.00937962252457082
"24",0.0224337056424256,0.000731380171466828
"25",0.0043743723336146,0.0160754158251838
"26",0.00600275650994524,0.0304732955011065
"27",0.0122940847726696,0.00468844628285612
"28",0.00814304636750715,0.0877714552347833
"29",0.00830615835099971,0.0190793037638204
"30",0.00358701435640806,0.519237166936569
"31",-0.0003227693499417,0.866969202458018
"32",-0.00136040411442445,0.312147027303603
"33",0.00839934165867889,0.00699268078362702
"34",0.0259861049399942,3.03937864524408e-07
"35",0.0159208869233647,1.86762699777491e-05
"36",0.0185413267733463,0.00304976998781529
"37",0.0107511779858452,0.00234273924864549
"38",0.000378510193144929,0.880790444529239
"39",-0.000351207331877888,0.94281173322905
"40",0.00648640502303621,0.242151587691561
"41",0.0259222204968132,2.02314989943366e-06
"42",0.00651813678541537,0.0100588573721757
"43",0.00555834398310799,0.140582203960806
"44",0.0106402496673967,0.0254543797722886
"45",0.00880049900691479,0.003919460862468
"46",0.0123203463947826,0.0290918135920125
"47",0.0136680091874446,0.000161813657771297
"48",0.0108881374542941,0.00391546495666599
"49",0.00355686898863678,0.309119938463367
"50",0.0160934025406404,0.000258465224122744
"51",0.00352693846666195,0.108658530669355
"52",0.00658751825778045,0.0472461521300904
"53",0.00911458218593713,0.00624093534533178
"54",0.00660691796210761,0.0631779453073232
"55",0.00783349130657592,0.028657532216116
"56",0.00512911369640374,0.0436092678830178
"57",0.0116867903754594,0.00540509581956662
"58",0.0134505936613896,0.00178571414868682
"59",-0.00187552685124345,0.527263367359294
"60",0.000700293456809894,0.753217532528145
"61",0.000223328763526953,0.955719278788341
"62",0.00262714250815699,0.524821753654018
"63",0.00711317120204066,0.0879930889766255
"64",0.000269936876855412,0.950802445580452
"65",0.00650894250075661,0.0828139101527638
"66",0.00907525968324195,0.0255325064159418
"67",0.0213077982465593,1.13638420016821e-05
"68",0.00720062698052527,0.0351002383678022
"69",0.0142013162238045,0.00230297558125984
"70",0.0235725237100158,7.59610473656795e-06
"71",0.0206455406814,0.000307375639219283
"72",0.0209990051189006,7.98910646074295e-06
"73",0.0100457884992401,0.00749884898018871
"74",0.0181859406006478,0.00234799886563425
"75",0.0153746901624429,0.00152548515115924
"76",0.00539986783195996,0.106060013327406
"77",0.00561457015701123,0.0249464076088097
"78",0.00679197913321297,0.12240165648012
"79",0.00602426244902501,0.00249527559570753
"80",0.00193899933778768,0.138042068134692
"81",0.0235506108098963,1.88848989643836e-05
"82",0.024644778375372,1.63290366670794e-05
"83",0.0108144536726833,0.000224936835672778
"84",0.0195233709036536,7.61559390776626e-05
"85",0.0126817825301264,0.0114406255442302
"86",0.0263601340344322,7.32292393175044e-06
"87",0.00988931176064525,0.00169682052723399
"88",0.00330431169004594,0.39075514775211
"89",0.020259056690121,1.61391226762627e-05
"90",0.029174518858628,1.08144167683052e-06
"91",0.00841754068958447,0.00797886297455896
"92",0.0016804272800132,0.439007071771742
"93",0.00396529708267752,0.373156584304981
"94",0.00374466989525513,0.0896190456982575
"95",0.0128890041216546,0.0190564513280431
"96",0.0107115689899219,0.00952145721314118
"97",0.0186542133151474,0.000321425727223951
"98",0.0118543858842175,0.00124001307397283
"99",0.00405288752994302,0.205789814897516
"100",0.014687094923441,7.27110706092013e-05
"hippocampus_L",0.00500288678475775,0.00409927577847067
"hippocampus_R",0.00921939015718095,0.00306647923912778
