"Node","Estimate","P_Value"
"1",0.00130591991494948,0.490944756848433
"2",0.00766919510074481,0.128774170193125
"3",0.00843992717229242,0.00157252197086964
"4",0.0103692924687307,0.00955733990884809
"5",0.00937484534997114,0.0257687536486902
"6",0.00527272271724229,0.0732431484114632
"7",0.0172405263572627,0.000119715879561969
"8",0.0158722884845394,5.36502722354821e-05
"9",0.0133446147848979,0.00624091897107628
"10",-0.000564512516346076,0.867421375351451
"11",0.00133346910962957,0.585921626524935
"12",0.00486229541669256,0.187896992081846
"13",0.00458344685423062,0.135268431752489
"14",0.00649936710716423,0.0226139912298807
"15",0.0107181110107414,0.00684741918965046
"16",0.010209997476295,0.0065286649761547
"17",0.0166413151476536,0.000235575770056298
"18",0.0163922701607773,0.000218928966770887
"19",0.01004066784931,0.00743519829787498
"20",0.0246513769119761,1.83122327285984e-07
"21",0.010734587703742,0.0188488925041402
"22",0.0185118059777931,0.000147401857819298
"23",0.00915073385579774,0.00700646178423317
"24",0.0263218862309259,0.000174075881591035
"25",0.00518114619384809,0.01136205190694
"26",0.00660364648273797,0.0264750774566828
"27",0.0129483451227905,0.00181345190532789
"28",0.0110942709283253,0.015074319748108
"29",0.0088305892876743,0.0100255255296129
"30",0.00350371012134237,0.458413795582296
"31",0.00096066874776964,0.616483528608515
"32",-0.000538038525154806,0.692203813128301
"33",0.0118351453615859,0.000106835968447795
"34",0.0247626407051716,1.0747858374789e-06
"35",0.0171961449901482,1.36325257328586e-05
"36",0.0188191020453181,0.00160598326173988
"37",0.0135520597289458,0.000191889418197466
"38",0.00543570246462058,0.0269720160121417
"39",0.00769225798420003,0.110696236609219
"40",0.00965429582330697,0.0639903162829153
"41",0.028111368891241,2.99637068094114e-06
"42",0.00717006212706404,0.00960171986468164
"43",0.00853339904386817,0.0313689570544229
"44",0.0158371633460856,0.00126342094839948
"45",0.0107915312873378,0.000610838331404551
"46",0.0161318263901346,0.00561228688824065
"47",0.0189536715090677,6.83766739822459e-06
"48",0.0120561431305417,0.000745940791740345
"49",0.00055208478630236,0.858005484267527
"50",0.0181091793612359,4.80833590807428e-05
"51",0.00407469746517679,0.0533490874103436
"52",0.006944284161553,0.0305234747058074
"53",0.00959663089011443,0.00238895419414096
"54",0.00815067677187343,0.0254054438509564
"55",0.00725780900999408,0.0329018283423724
"56",0.00501966386736243,0.0201284636098052
"57",0.0117039835676862,0.00484712172687205
"58",0.01521718760662,0.000224980862449728
"59",0.00510314476039578,0.0972619367988816
"60",0.0046856203635636,0.055235900662801
"61",0.00496346692138458,0.243079790411829
"62",0.00411770909353804,0.251476075902423
"63",0.00869141491005845,0.0810085739897139
"64",0.000926391549901123,0.823434250133573
"65",0.00514344068418404,0.155494786854496
"66",0.00905111321402848,0.0157882255456505
"67",0.0213411972368991,6.30345189342527e-06
"68",0.00845505072118114,0.0155656035222709
"69",0.0139478558055459,0.00239323964019688
"70",0.0212593647399419,0.000343571846474727
"71",0.0207847681389345,0.000237852181461541
"72",0.021061041471933,1.47107565608498e-05
"73",0.00952788300786135,0.00903657245518047
"74",0.0209713795703561,0.000596645077467642
"75",0.0166144439936385,0.000730751807137908
"76",0.00658371789636805,0.0688219380915377
"77",0.00673911407531403,0.0123610786446223
"78",0.00688819786742386,0.0945956549228488
"79",0.00755955243660107,0.000385893382897103
"80",0.00374425344955899,0.00626255151880571
"81",0.0214511522461176,0.000145438055346132
"82",0.0249052811233462,2.09893884306248e-05
"83",0.0117242506989119,4.03301183836349e-05
"84",0.0210862820195737,1.80707450635215e-05
"85",0.0144525142591442,0.00499953292181708
"86",0.0261707885434815,6.02140005803923e-06
"87",0.0103344105357327,0.000637449218345389
"88",0.00603312349671334,0.134180346074901
"89",0.0193974985648379,3.55713643054135e-05
"90",0.0305973714689638,2.88854862896003e-07
"91",0.0106981717124742,0.00143387992227047
"92",0.00483803336059077,0.0493472228815867
"93",0.0112132143082556,0.0220372793372666
"94",0.0041598735752075,0.0400007528429362
"95",0.0135062420836605,0.0116117855506172
"96",0.0134429109310685,0.000658605389060641
"97",0.0212603118047801,7.14555871450447e-05
"98",0.0128418822438054,0.000446993201034786
"99",0.00361576636785594,0.291474023738082
"100",0.0154348625160562,2.17345775066898e-05
"hippocampus_L",0.00565302379739582,0.0017764611623755
"hippocampus_R",0.00907658762619087,0.00268196362104648
