"Node","Estimate","P_Value"
"1",0.00202460505519451,0.283443420832599
"2",0.00917163284164046,0.0945135269371694
"3",0.00900802691776129,0.00174199191770948
"4",0.0110817413868885,0.0192388775962504
"5",0.0104218489198935,0.0261659180033579
"6",0.00801321628924947,0.00909935884328218
"7",0.017050956052906,7.22848843022118e-05
"8",0.0136257969917099,0.0019505478238808
"9",0.0114892185710294,0.0243653629168721
"10",-0.00896687438674934,0.0217408348178686
"11",-0.00212215492540604,0.455229486988889
"12",-0.00429686053781617,0.300754721549628
"13",0.00360312581372106,0.34503461782245
"14",0.00678301620092487,0.0252648480047452
"15",0.0105663493421693,0.0134938823347144
"16",0.0121619802955884,0.00375669464077452
"17",0.0172241079469649,8.6985306723975e-05
"18",0.0171660404904768,0.000293614659921339
"19",0.0085274744027419,0.0338045993555419
"20",0.0270174387779068,1.24991138152069e-06
"21",0.0121212714652218,0.00611548002906893
"22",0.0151179288848841,0.000208802476489358
"23",0.00671031861440466,0.0239984892514988
"24",0.0228192131819435,0.000463707833410034
"25",0.00495457044019498,0.0109891379276484
"26",0.00465575133897403,0.069999365768449
"27",0.00967344603503881,0.0138182904062394
"28",0.0039546395546386,0.386903322414339
"29",0.00868657017399344,0.0256424242561076
"30",0.00237347579312715,0.678058022175625
"31",0.000262049735798771,0.881033812840917
"32",0.000194325960920322,0.876779286597357
"33",0.00953413142941381,0.00565800779019416
"34",0.0249640695456594,9.96739025780689e-07
"35",0.0135152587275135,0.000209278967586024
"36",0.0189628315842833,0.0046504425049536
"37",0.0100691248877578,0.00365587349971171
"38",-0.00103455018731286,0.677921219360908
"39",-0.00260534699290227,0.573841455781901
"40",0.00684126506906666,0.199279334305708
"41",0.0264851374015274,8.83139245620992e-07
"42",0.0065890100884388,0.0146794759153342
"43",0.00535677640838547,0.135920925355137
"44",0.0097152007828856,0.0255771952903557
"45",0.00908205420395251,0.00103393991131164
"46",0.0103910313526287,0.046073756741045
"47",0.0118288984565472,0.000661378824600944
"48",0.0112354026527715,0.00611579565936818
"49",0.00670357216452077,0.0511067086738006
"50",0.0172959486891188,6.37039786874311e-05
"51",0.00412773960190933,0.0393493321169651
"52",0.00772412245566259,0.0178578565362833
"53",0.010776194304696,0.00176255477240732
"54",0.0100142851529632,0.00567381606362385
"55",0.00884609581636361,0.00855203809112009
"56",0.00632541332992572,0.0347126678795843
"57",0.0122432761707161,0.00596923082496937
"58",0.0124063906342825,0.00682498475132793
"59",-0.00288280801798699,0.33609938378429
"60",0.000277385672617246,0.904469881369879
"61",1.88305512810707e-05,0.996759683356487
"62",0.00399113962422206,0.34566837349129
"63",0.00898885779639123,0.0465918686930738
"64",-0.000215680674351544,0.961235348582159
"65",0.00702015034528576,0.0695419665459203
"66",0.0086356199604406,0.0427291334859263
"67",0.0231768868924266,1.58664069506303e-06
"68",0.0052911541769347,0.122139925021171
"69",0.0126265786857537,0.00446259669684556
"70",0.0214593055989969,9.22688429952737e-06
"71",0.0203837150154178,0.000197030839038421
"72",0.0215037634601141,2.7748899661039e-06
"73",0.00945965083221565,0.0108747832402529
"74",0.0199853497288694,0.00132025763270719
"75",0.0156722412243046,0.000696162592068858
"76",0.0059024946848803,0.0601964710729796
"77",0.00562726047336154,0.032035567759643
"78",0.00569580427753619,0.175650380711358
"79",0.00558450790440626,0.00575120470046446
"80",0.00196440584773117,0.141443959120094
"81",0.0228685287132668,0.000112868426782652
"82",0.0257964458199299,5.95606246510404e-07
"83",0.00970179269578655,0.000729002922896223
"84",0.0193660617803067,1.65465491444904e-05
"85",0.0095604683167231,0.0531279774865099
"86",0.0295858181287287,4.72028453173808e-07
"87",0.00943058744454559,0.00100303679946883
"88",0.00163451802402778,0.676642026047564
"89",0.0208344350354338,1.32586710766678e-05
"90",0.030807205985101,3.27403414078676e-07
"91",0.0074851579884204,0.0152190279160015
"92",0.000313489893496794,0.890363115383797
"93",0.00241834513025954,0.601933599930003
"94",0.00404859533440857,0.086945918098428
"95",0.0142425911153294,0.00540003538296428
"96",0.0095237625883168,0.0147801573169569
"97",0.0171455351572396,0.000414130409545111
"98",0.0134174240648139,0.00028151569249256
"99",0.00664814852213878,0.0641475855424837
"100",0.0150709747497088,0.000143858643987787
"hippocampus_L",0.00594558372688129,0.00196840876725622
"hippocampus_R",0.00733497934863909,0.0234693321729559
