"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value"
"1",0.0392109513916648,0.0388462326975422,-0.00330469359993463,0.000943892597088226
"2",0.0226979509640312,0.484077121604429,-0.00274106915589915,0.12154063364101
"3",0.0419618550547396,0.0707550372365096,-0.00217916747621025,0.085377534156488
"4",0.00456083211438751,0.889240645397112,-0.00039947016770625,0.812678816401568
"5",0.0205846032434631,0.48051450707701,-0.00285049374073465,0.0735121111428404
"6",0.0564960421047043,0.067814134175263,-0.00344163516787192,0.0414608694105204
"7",0.010947429022747,0.64405859307571,-0.00158198984324428,0.206600654713456
"8",0.000282798158650657,0.99188727125097,-0.000123245021607863,0.93526205563256
"9",0.0448016816403149,0.146795911009304,-0.00261035517523349,0.121257578770795
"10",-0.053905481568921,0.059896852927875,-0.00165151074588177,0.225098152777577
"11",-0.00942084570009383,0.694600175256318,-0.00150523037629229,0.160298530488223
"12",-0.0206409923389426,0.46963608719186,-0.0019061373789964,0.163906207978985
"13",-0.00549828604154754,0.841918085381846,-0.00135061016587544,0.369257329703476
"14",0.0162342737219928,0.516371122465047,-0.0025729535714854,0.0516812380649068
"15",0.0391497853622479,0.103110679255141,-0.00384697927199977,0.00336841140468109
"16",0.0358731858266396,0.185163653172419,-0.0036877752643536,0.0126199589085842
"17",0.029127948694048,0.298466763792519,-0.00313916076347465,0.0376778663441363
"18",0.0540695169602066,0.037612594748431,-0.00314767947471603,0.0265363683881637
"19",0.0519585639855612,0.125551973316819,-0.00432952907259322,0.0160878200870446
"20",0.0350320217979208,0.23179675318094,-0.00359638145930436,0.0245569791311379
"21",0.0652112661968749,0.0149593891891435,-0.00531875747885038,0.000164475052510218
"22",0.0365741201697128,0.137262701383442,-0.00340951837848037,0.0111820387263411
"23",0.0591594024333913,0.00359109276626535,-0.00398230546792961,0.000331214313320237
"24",0.0189684003416454,0.499491599239622,-0.0023893116348766,0.0838247195967421
"25",0.0383343608746491,0.0430116999732161,-0.00310521661432016,0.00095448606810897
