"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value"
"1",0.018976576783868,0.225316648277449,-0.000541279422344075,0.414987173832195
"2",-0.0135162618591869,0.620663744238986,0.00235877269468798,0.0452790793042512
"3",-0.0329236753767468,0.106950267156343,0.00188568874830039,0.0221610018674523
"4",0.00108951855930993,0.960904617220484,0.000972866522620518,0.31859019227709
"5",-0.044878078158027,0.0669159412048529,0.00300935424440922,0.00406852328764031
"6",-0.0442870862583749,0.105241853437716,0.00333820392120833,0.0036311058142263
"7",-0.0304394260520421,0.16059124960095,0.00112751203598357,0.200283056654832
"8",-0.00661933697912427,0.772319002042971,0.00147227435286015,0.138208663025296
"9",-0.0328222945735964,0.206656884171305,0.00241634727281135,0.03003669603475
"10",0.0885267130023114,0.0012602353815868,-0.000923346305114449,0.32195570239837
"11",0.0218719473585906,0.320036516256108,0.000135899736491275,0.853064878772442
"12",0.0691695160482392,0.0105655744649673,-0.00108694031818901,0.259861842819556
"13",0.0109092650194518,0.656082845942387,-0.000453102482035455,0.679024414242614
"14",-0.0111949772840491,0.626114495269034,0.000149767835195267,0.878545653315517
"15",-0.0355552976237558,0.116836801776491,0.00203140106714872,0.0343844448086311
"16",-0.0166888028647225,0.41722310837239,0.00118192884719089,0.197644819087325
"17",-0.011508069261472,0.629053372106446,0.00118006603584638,0.266523808395735
"18",-0.0243218845191214,0.300142981891554,0.0014274596907285,0.156949227445689
"19",-0.0260419537131646,0.382423809570602,0.00142735423771177,0.248089985824228
"20",-0.0420369747421464,0.124555405548835,0.00226601186811528,0.0501882085248886
"21",-0.0293146632499016,0.154799658888322,0.00161318789325638,0.077635707331309
"22",-0.00370394232119347,0.868800915102529,0.00047164196575361,0.631209590052143
"23",-0.0152239959293835,0.427793298020977,0.000866758782374932,0.301236850177701
"24",0.0371406141478025,0.165821401379671,-0.00036618891107552,0.7086739025298
"25",0.00406636812143053,0.790470215348563,0.000468762215943395,0.487022966978841
"26",0.0097622347062232,0.616595747435273,0.000316994211620998,0.707127819160646
"27",0.00560811931845767,0.805478684980337,0.000308028393685061,0.745708999657769
"28",0.00554754775783386,0.832588714973944,0.000362698714555717,0.742831905339873
"29",0.00339743648452739,0.881060772879424,4.20737942347016e-05,0.964488864052992
"30",-0.0204154785420709,0.427237920631912,0.000863823241983714,0.444946367675134
"31",0.00394379469744264,0.80889561165104,0.000141079736980894,0.84026473023002
"32",-0.0429934989448372,0.000524246089784293,0.00215485977757532,6.32886655397704e-05
"33",-0.0202122543533578,0.39019175809574,0.000837575312200513,0.392861198784451
"34",0.010328023864356,0.673779994071369,-0.000171786833756064,0.873273583156086
"35",0.0232166873066112,0.307328525409305,-0.000645293056821853,0.504295549929785
"36",-0.0662803650122128,0.0132092883262732,0.00318191535886354,0.00554441605793608
"37",-0.00725019839497271,0.763270626793928,0.000405578618162512,0.67522488595741
"38",-0.0211942609826095,0.20780031656765,0.00248429622353783,0.000489158685979723
"39",-0.0314383985815127,0.165665277020169,0.00367476587054391,8.16560513827913e-05
"40",0.0131857997857142,0.586970672138146,0.000293643383361733,0.773770792765637
"41",-0.00106362924467052,0.959468433554075,-9.51011526947508e-06,0.991619900243062
"42",0.0082831053906657,0.66756620647507,0.000132938879618302,0.871752612923893
"43",0.0042848690160042,0.829182155580347,-0.000327555820504043,0.700392319580673
"44",-0.0175629509837518,0.469655256181126,0.0012282862445378,0.213818083192721
"45",0.0215435985276243,0.239734006368112,-0.000573431321791141,0.457189492002624
"46",0.00688729862525626,0.766648330243587,0.000574339474985479,0.548219170039793
"47",0.00946145043013508,0.698285645897295,-0.000498312779650946,0.638243492060768
"48",0.00948726187895582,0.670644263604006,-0.000118685175947505,0.898033650618766
"49",-0.0315642916917731,0.218464853419845,0.0015548341468148,0.152884527826984
"50",-0.0836314860431292,4.07366363347113e-05,0.00389375353243508,1.54096731391727e-05
"51",0.0233187091975429,0.192920813241743,-3.19605861606487e-05,0.965474453632863
"52",-0.00400675622351342,0.872639891505474,0.00132255072962682,0.231328230504494
"53",-0.00862980669547639,0.689319028184267,0.00111822424739376,0.208153452763803
"54",-0.0192679613587559,0.366540343231663,0.00190555801063597,0.0366163186885908
"55",-0.0602589704213219,0.00947090832759392,0.0039476474431573,8.65169745381898e-05
"56",-0.017000250768502,0.484305076951036,0.00118687138409918,0.261473950198806
"57",0.00120301320251046,0.962415207502414,0.00152934947498355,0.159362270766892
"58",-0.00650052849767838,0.795275694177975,0.00206428630748224,0.0432221036425359
"59",0.0448000092870833,0.0605171299761314,0.000220371258403402,0.793236861096439
"60",-0.00473338688322891,0.855707525145048,0.000938963849038892,0.284054806350862
"61",0.00245773113507479,0.932579581469423,0.00177088034840744,0.109279997961827
"62",0.0112039965758842,0.650125252167322,-7.01904885960074e-05,0.946471773994661
"63",-0.0345194457679907,0.236562674896065,0.00364112771137417,0.00103611166940544
"64",-0.0436422335869028,0.116685826535226,0.002557405305027,0.017949197581044
"65",-0.0164518268681006,0.571182566326494,0.00141139802248811,0.23928214234788
"66",-0.0548728082802508,0.0175118076050096,0.00254710778561308,0.00413206792037456
"67",-0.00162287506730699,0.932342999434384,0.00138980431084489,0.0948194183747423
"68",0.00788669738292507,0.723289989093818,-0.00030290368547921,0.732348317426834
"69",0.0205265654663752,0.383124694990322,-0.000459349653789411,0.659394739579061
"70",-0.0187968677152525,0.412699953896817,0.00174207738520723,0.0760775047763149
"71",-0.00918802269601858,0.712751658440402,0.000955447405951911,0.335410183534599
"72",-0.00402967327265047,0.85494977114676,0.00143895176374104,0.14433567304253
"73",-0.0240649833923434,0.278220515719032,0.00113015058928277,0.212036992102984
"74",0.0255371632575825,0.341036941185101,0.00211596482936975,0.0529335352100333
"75",-0.00345918844737492,0.903518860266769,0.000790136224613314,0.469241322386677
"76",0.00945424187862709,0.603355478587265,0.000181848865617795,0.807670313248668
"77",-0.0135148229003557,0.550376133969895,0.000812388340357267,0.366933109724109
"78",-0.0138818308943181,0.541287140602728,0.000923493372024542,0.341267499491041
"79",-0.00093244575148562,0.953875617620509,0.000367565469874705,0.590084713304108
"80",-0.0188182742193295,0.135268096731747,0.00130438278750413,0.0144066998319226
"81",0.0470831779307134,0.0431517918347885,-0.000808910426787817,0.403483979003901
"82",0.0230358418807236,0.305283214797225,-0.000638085923030959,0.509416802667377
"83",0.0082300698109092,0.630229397011234,7.98188185927778e-05,0.910565511936698
"84",0.003394152002278,0.88834304896775,0.000385496482238937,0.701299963308387
"85",0.0125385413998792,0.555099103483767,0.000238376140488629,0.787639135087682
"86",0.0136388712168099,0.544084465929898,0.000349863476829266,0.727720135684976
"87",-0.00314007382712113,0.888920403397786,0.000278568303743735,0.750304358676577
"88",0.00078724916182014,0.974373943990499,0.000907011893063427,0.36759388941346
"89",-0.0611997269520239,0.00776784970201012,0.00303964739338115,0.00139121751750417
"90",-0.00763673678562557,0.750261031968277,0.00126260359818847,0.228022237599455
"91",0.00592512821545166,0.779589433954223,0.000964900463308795,0.248746045491536
"92",0.0202092953196813,0.347570372705323,0.00174531371827479,0.0379111715531546
"93",0.0279116330202293,0.405744354458009,0.00437145078909141,0.000950735600230377
"94",-0.0103400030809399,0.578171332562208,0.000553748613544705,0.477062522674213
"95",0.00901300827017331,0.725834535392599,0.000513408720320638,0.62149161211457
"96",-0.0287438599096738,0.237414057156257,0.00261193714087552,0.00417293157605458
"97",0.00911063791899543,0.666097490280779,0.00108876239298644,0.209842562619663
"98",0.0124977274055108,0.560214353598423,0.000121662558253636,0.892962189565345
"99",-0.0259186757281729,0.325992853798894,0.00143722038114003,0.202781033134906
"100",-0.0383120650762542,0.0708107726160897,0.00220768348305156,0.0179930517100339
"hippocampus_L",-0.0128610000595117,0.47781257199219,0.000456895822075174,0.543425301016531
"hippocampus_R",-0.0116087382523381,0.508543009461951,0.000460857135322096,0.512294329480939
