"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value"
"1",-0.081537940898565,1.07874405558562e-06,0.0049623111672862,3.7050446010928e-11
"2",-0.0995394910666311,0.00119553380427536,0.00692285749170425,2.18990758906916e-07
"3",-0.0525449418974577,0.0144154213888708,0.004119693013588,7.58391167296465e-06
"4",-0.0841753711659041,0.00399967619177232,0.00551213758490159,3.42839462356673e-06
"5",-0.0840258531074118,0.00152291468844958,0.00592142554252698,6.20755154272965e-07
"6",-0.0941268169146941,0.0006767461676267,0.00576470365536417,2.20240441665714e-06
"7",-0.0258306169961329,0.256776538106002,0.0030046019433236,0.00167058662543554
"8",-0.0384432494955105,0.113467455870334,0.00350108695685781,0.00124042340154118
"9",-0.0722753984144427,0.00715023077239728,0.00453968356273527,0.000160140884666139
"10",0.0338400833903869,0.213578427112086,0.002645628150743,0.0055543649636242
"11",-0.0363044729259781,0.114002057140438,0.00364577934381357,4.78912585834036e-06
"12",0.00256385105519203,0.926640588797605,0.00320644100682211,0.000987248371164352
"13",-0.101172887785524,6.44398727897966e-05,0.00575556836660771,1.502303264277e-07
"14",-0.0370908271153808,0.144798415253031,0.00402973445262883,9.57212322891798e-05
"15",-0.082291514409713,0.000348788186059719,0.00551021664322929,5.22809208878285e-08
"16",-0.103385180995149,5.19666884315931e-05,0.0063024210684823,1.01601600142972e-08
"17",-0.0206475125308931,0.435397416573091,0.00275422667729318,0.0118469867821202
"18",-0.0583892453828297,0.0130877142938838,0.0036320947973402,0.000509130650990301
"19",-0.0655346729119493,0.0292984115141496,0.00451334100573703,0.000796629067335994
"20",-0.106199697949255,0.000138983946943056,0.00640971617332153,6.3509139064676e-08
"21",-0.0690600744659817,0.00415522099610041,0.00483657102870314,2.07247396923613e-06
"22",-0.0617667929471564,0.00601678680864423,0.00481765136393847,1.75553893153032e-06
"23",-0.061942578306036,0.000882180806060063,0.00427039475472693,3.1362694177756e-07
"24",-0.0510591328467772,0.0424636336992933,0.00448070167504859,1.13297656561274e-05
"25",-0.0619113330903176,0.00072191751171208,0.00452909097133238,1.89127461318915e-10
"26",-0.0279222449336916,0.176680970222099,0.00252440044666573,0.00479272060906486
"27",-0.0685289588369208,0.00674127504028344,0.00469853534028223,2.81419028472504e-06
"28",-0.0522284044662762,0.053714465566422,0.00368015480598922,0.0012240644322341
"29",-0.0735019887222995,0.00177705229809373,0.00466792324826687,1.63275127361158e-06
"30",-0.0518968881351158,0.061301620173736,0.00395917461206598,0.000835277759915991
"31",-0.0806702690516027,3.46356366979789e-05,0.00512770280618588,3.20430835027386e-10
"32",-0.0856256640017679,2.09308294627553e-10,0.00529668226312514,2.42231367913275e-18
"33",-0.0962945115608431,2.63174038287862e-05,0.00600697292674496,4.97131686002065e-09
"34",-0.0159696861237852,0.534005022118334,0.00280665607937794,0.0120165772028187
"35",-0.0245441920249527,0.257674939654382,0.00286052007426964,0.00305281504026496
"36",-0.0982870375072421,0.000471057952940818,0.00482944043371907,9.54242491442434e-05
"37",-0.0674684865919501,0.00409325665761265,0.00468364477455594,8.61964715181072e-06
