"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value"
"7",0.0231517472985426,0.321766458000919,-0.000721800555237749,0.540913271868549
"8",-0.0461730084814138,0.0716513403723075,0.00290095480029723,0.0352865399572429
"9",-0.0445345578598548,0.121831150342364,0.00192219855293542,0.219229191647193
"10",-0.0777757570537169,0.00656624992993665,0.0017422775853687,0.186066764019084
"11",-0.0140209504587041,0.542570675319696,0.00053312516223043,0.60347963033653
"12",-0.0569517087535305,0.0392135621714949,0.00144921746124532,0.266021964905508
"13",-0.00868730185988171,0.76130029985875,0.000786820704427992,0.603598898833304
"14",0.00423079968031891,0.86195477504478,0.000774192243730244,0.559746226131474
"15",-0.00548053868449545,0.822408901928922,0.00092912087704716,0.481607758676611
"16",-0.0235668642455681,0.3039371548608,0.000890969366312092,0.476151363771678
"17",-0.00750702199074927,0.776250145665246,0.000680586158531882,0.6150695265498
"18",0.00965000237377004,0.713190515774282,0.000756318677549708,0.570325811281453
"19",-0.0169902724136965,0.593198330518736,0.00106290230293151,0.532216018673414
"20",0.0134611290573112,0.643400011727412,-0.00109892992530002,0.487418423342872
"21",0.0211285270973535,0.372305375209147,-0.000196666629907222,0.878991549266464
"22",0.0142319941132673,0.562607705933583,-0.000308670436043834,0.816290896738695
"23",0.0106009545129001,0.599900943124343,-0.000594321396291153,0.589855311498091
"24",-0.0302449776313495,0.305021076608501,0.000640321218269302,0.62511395038553
"25",0.00197381358502613,0.909958814080581,-0.000296510628907194,0.751712636516372
"26",0.0164313490567098,0.448715539942362,-0.000695930343415565,0.533639872477064
"27",-0.0191976941469204,0.467992586482405,0.000755812747992534,0.563492630616449
"28",-0.0339559082966041,0.22482176033315,0.00279967367353569,0.0607975944598451
"29",-0.00679493991990871,0.774550700341341,0.000974875428566421,0.445598690868488
"30",-0.00850743148875115,0.767102104877207,0.00156797775309612,0.307826023849469
"31",0.00107517899182302,0.952576278576284,0.000572996821322303,0.555608448437473
"32",0.0190967372351661,0.143125008484999,-0.00127727559536369,0.0726922291022713
"33",0.0161797875504914,0.532379347391966,-0.00121717281528044,0.358214893813912
"34",0.013784827260618,0.609007140357731,0.000209484315107476,0.883818604282254
"35",0.0195030553493214,0.416266044417794,-0.00112508415297958,0.372706084315411
"36",0.0157937088954167,0.572360179535198,0.000589827822252818,0.695265874040068
"37",0.00941451826794925,0.716228200060222,-6.68798700590707e-05,0.959567893747159
"38",0.0114219236385163,0.522181543171298,-0.00246748347517144,0.010281884627747
"39",0.0291121390739415,0.247060274879731,-0.00452618734248388,0.000386882913582378
"40",0.0234290010611579,0.356260827034139,-0.00347203582656926,0.0108644543411669
"41",0.0408210693426853,0.0709332364049477,-0.00234212558569205,0.0473757602422151
"42",0.0114376265498575,0.596970864841938,-0.000882246912803455,0.42503680861295
"43",0.00901370725105002,0.669463772293432,-0.000307472243424878,0.785976406480154
"44",0.0275195166176356,0.268660250059318,-0.00045380486585545,0.736827258190596
"45",-0.0119503894917439,0.532221284604116,0.000443895566964459,0.670611960629281
"46",0.0138211921814485,0.562340510314086,-0.000451215700240588,0.726138902786011
"47",0.0376297147249747,0.142229383308544,-0.00222839075921353,0.108449300206945
"48",0.0229423273855706,0.3197095368596,-0.00102561490508962,0.41300621118874
"49",0.0215199952543245,0.453983367917909,-3.2740127961096e-05,0.983138863004432
"50",0.0497174097799503,0.0272204476203574,-0.00241032089061225,0.0496556793113832
"51",-0.0243056991762016,0.201493539432335,0.00138675453833509,0.167966533007701
"52",-0.0374585645098987,0.175436669990731,0.00177246647414067,0.239861521812306
"53",-0.0134839150636992,0.537440728657854,0.000911036180153819,0.440966577653256
"54",-0.0157426602465179,0.503371158632942,0.000107005679001803,0.931412687400058
"55",-0.0240628460048735,0.350335198908035,0.000919854228922261,0.51279560478315
"56",0.0111593345128854,0.681753750824443,-6.7820250275962e-06,0.99628842313229
"57",-0.0412793130575851,0.140218695901702,0.00301725347291084,0.0453811182199102
"58",-0.03710945534635,0.148899633064253,0.00187505399878432,0.181230925041829
"59",-0.0458989684843721,0.0491114619949393,0.0010343576129421,0.373262969093412
"60",-0.0247306789884759,0.352273043276457,0.00101321629464339,0.377387920162308
"61",-0.0502476254459236,0.0973904909510126,0.0010038300195797,0.497427930310682
"62",-0.0244863265410047,0.355254936903655,0.00114909735529912,0.413322989366441
"63",-0.0420080421790342,0.130390458984999,0.00210597105936478,0.154465868720576
"64",-0.0277414511844106,0.334289791703156,0.00247226924051847,0.0992220280012012
"65",-0.0317462926671542,0.298809023906553,0.00188902506682982,0.241094992342059
"66",0.0246563588068143,0.338179555613356,-0.000176009800763459,0.887936050504314
"67",-0.0224780929812995,0.294916282675113,0.00116871312871874,0.314151917560498
"68",-0.0284569794250961,0.217330292751594,0.00245787175338788,0.0348835206445877
"69",-0.0433844648345751,0.1237518369091,0.00326419497202429,0.0153039198139128
"70",-0.0422578012439128,0.105277796349137,0.00347942885852929,0.00851162281362903
"71",-0.0399519684768967,0.138942870082606,0.00202098233454824,0.132826759732962
"72",-0.031589927188082,0.196777004166661,0.00170805314917797,0.184375610434763
"73",-0.0109181117585129,0.631460596502775,0.00184120252874509,0.122236973353888
"74",-0.0692052010482748,0.0214016595082445,0.00040116970031194,0.786774579800729
"75",-0.0433382401459443,0.154570475089175,0.00211963757167193,0.140990045904362
"76",-0.00969736887276479,0.611636906494071,0.000842156460361736,0.3878202978566
"77",-0.002161423637991,0.92450164130546,0.000852495459991084,0.474453634965652
"78",-0.0143218651158511,0.585399919175149,0.00159431031727779,0.223760240084153
"79",-0.00165637807750755,0.92332200962498,0.000264044190015805,0.778524496678541
"80",-0.00142928046613115,0.916527599882467,-0.000738754996598516,0.320815030968159
"81",-0.0467275419836427,0.0535614789883577,0.000723196622786204,0.583651727950657
"82",-0.0344825680336531,0.181830354245416,0.00249028821943833,0.0652347362342351
"83",-6.46815729625374e-05,0.997121426029322,0.000401615376415438,0.681364275329304
"84",-0.00370868008893877,0.885878584276062,0.000498036471143649,0.715826225540521
"85",-0.0172370885485917,0.472045452069928,0.00128997316577023,0.27521634011261
"86",-0.026180187655048,0.280018312622202,0.00180573335879966,0.172069920140127
"87",0.00172977803286969,0.943534596561884,0.000447667091843834,0.705017155506966
"88",-0.0199761863684668,0.474234440776203,0.00152584296304087,0.27678886798468
