"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value","listenL1_greater_estimate","listenL1_greater_p_value","event_listenL1_greater_estimate","event_listenL1_greater_p_value"
"84",-0.00834405153611363,0.6475186640894,0.00158474496445372,0.0275298308769316,-0.0117382035383921,0.465402805363089,0.0011992484822148,0.0952901722904763
"85",-0.0328648832140883,0.0555965382224904,0.0024717407608042,0.000153328162929506,-0.0454034246139676,0.00187324887267914,0.00223336462031559,0.000623082462185291
"86",-0.00629015823878919,0.705328208331951,0.00157761630988833,0.027532166611648,-0.0199290294555991,0.213198936929728,0.00122775283305906,0.0862640099883599
"87",-0.0426240062992903,0.0114666397253624,0.0027580168378806,2.2112924037969e-05,-0.0394839324721688,0.00657864673093793,0.00247944853413685,0.000136108590405147
"88",-0.0302294425630575,0.0958404172432857,0.00257599439922384,0.000369253348407964,-0.0310166917248781,0.0550823730882408,0.00166898250616042,0.0209531201721081
"89",-0.0880881589495526,3.56106133693783e-07,0.00460742719307955,3.46010108974807e-11,-0.0268884319975289,0.0827587738639033,0.00156777979969839,0.0236594023575572
"90",-0.0352442852110417,0.0376335229130181,0.00281111327489637,0.000188357808570339,-0.0276075484254152,0.100810987850045,0.00154850967670787,0.039512049100201
"91",-0.0336532370735182,0.0275883582967041,0.00334221351962511,6.86183875006088e-08,-0.0395783652889694,0.00422145670863508,0.0023773130563163,0.000121840564481817
"92",-0.00491514705347494,0.773049037313511,0.00357663044921247,3.81456551089062e-09,-0.0251244423731566,0.0635335647435904,0.00183131673093769,0.00249431822954232
"93",0.0290589925830085,0.265041543012218,0.00533961479260447,9.75687143582007e-09,0.00114735956277859,0.955938612015663,0.000968164003513061,0.296990027180757
"94",-0.05336200612998,0.000101746290260215,0.00330571545055119,4.52516161768406e-09,-0.0430220030490401,0.000630064047207506,0.00275196683700649,1.02764823181596e-06
"95",-0.037456312797029,0.0592365265309582,0.00357860982240161,4.01333158638394e-06,-0.0464693210672025,0.0073692143294542,0.00306520110208098,7.7733152994302e-05
"96",-0.0584372643604828,0.000873335499104237,0.00413690620501532,5.9234663929908e-10,-0.0296934044508096,0.0462495945149517,0.00152496906413981,0.0220374225483857
"97",-0.0362915721720051,0.0215602223232893,0.00360440699393746,1.1231335636765e-08,-0.045402210091001,0.00127219304460616,0.00251564460095104,6.54936267908567e-05
"98",-0.0481798934811244,0.00295303076689923,0.00356419526207307,5.4645805892089e-08,-0.0606776208866351,3.45817867893001e-05,0.00344253270381943,1.51346297132691e-07
"99",-0.0651949618147946,0.000767198747114345,0.0034350291184279,2.92989121368448e-05,-0.0392762860866215,0.0324902959284713,0.00199780873728786,0.0149735875991965
"100",-0.0747513054175125,1.57691155870401e-06,0.00439177309700868,1.02137757847543e-10,-0.0364392403412588,0.0161605997854611,0.00218408961395714,0.00126459201561114
"hippocampus_L",-0.0475810831998527,0.000219060811733505,0.0025688235805808,2.68252532043289e-06,-0.034720083140341,0.00451984405412604,0.00211192775850563,0.000112713701290893
"hippocampus_R",-0.0366601552366733,0.00263459068997093,0.00215677417761906,6.1170776031887e-05,-0.025051416984335,0.0372235327804074,0.00169591704229696,0.00161291637241341
