"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value"
"1",-0.0610553891686768,7.99795922182767e-05,0.00436445346560397,4.07586189679723e-11
"2",-0.0531674386191175,0.0231578533201597,0.00518319648639799,1.76369762022175e-07
"3",-0.0481244439630251,0.0101622325710194,0.00397869672129793,2.37196474682466e-07
"4",-0.05872755336386,0.013874309075068,0.00430369686630731,1.65639546629823e-06
"5",-0.0917548992667399,1.08554309874177e-05,0.0061756133368497,6.42023862573801e-13
"6",-0.100433951569301,1.62394155227052e-05,0.00618838413469334,2.96745533478826e-11
"7",-0.0493096915822278,0.00537950346589518,0.00360084040751634,5.19341328862942e-07
"8",-0.0671158808960621,0.000852927468508518,0.00451470817943074,9.53795592874218e-08
"9",-0.108451912832887,1.8864734525355e-06,0.00599613786220697,1.21128770669809e-10
"10",0.125265460062213,1.21268427334837e-07,0.000270529133333474,0.750512596516704
"11",0.00309353597093569,0.858965154068932,0.0028124440545607,2.28143498567438e-05
"12",0.0794009186731179,0.000414986357444845,0.00187138942901388,0.0226015556396685
"13",-0.0929537097187528,1.45620314714052e-05,0.00501672093908822,3.27121831066316e-10
"14",-0.0609387187055829,0.00561402014796905,0.00507799697070958,1.51410376042342e-09
"15",-0.0391974117172861,0.0388211075278178,0.0037815919166349,1.63127072100218e-06
"16",-0.0457799381404851,0.0149694709354477,0.00451123501869903,1.35994578110269e-08
"17",-0.00677789916823116,0.756080165004054,0.00225371272104292,0.0112551687654184
"18",-0.0697248750971104,0.000181183396662865,0.00383988126330223,1.28002465177045e-06
"19",-0.0753079948644949,0.0010182716087837,0.0048209155881906,7.95697833265116e-07
"20",-0.0979554073321952,7.28384172568977e-05,0.00548595009087834,2.7740795349997e-09
"21",-0.0400069487115578,0.0392231502722665,0.00290728395303663,0.00013839853755577
"22",-0.0385329755534812,0.0283881243615577,0.00332162309962668,7.05670904947584e-06
"23",-0.0662937760156221,1.16726378000715e-05,0.00396662264374871,7.71133024054688e-10
"24",-0.0138453750669312,0.518501943970704,0.00343563125926634,2.62223286349209e-05
"25",-0.0527995346841893,0.000619246591239277,0.00394559786233421,1.91903661738266e-11
"26",-0.0547755726534133,0.00127098657553639,0.00314441318463124,4.58895465506864e-06
"27",-0.078910807851218,9.49159955677247e-05,0.00425407163058067,1.22493674379733e-07
"28",-0.0724062998033666,0.00164334436580461,0.0033567665063413,0.000259006001653804
"29",-0.0412154342829616,0.0337172756225761,0.0034882682751596,4.6438504670537e-06
"30",-0.0412540679630402,0.0704815542622853,0.00282962535103747,0.00244985540411458
"31",-0.0896717098514823,1.28539451355711e-07,0.00500645426437577,4.69231244454118e-14
