"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value"
"1",0.0574407381773993,0.0169376714535756,-0.00511117092021323,4.88809040141573e-18
"2",0.0409728641806858,0.229667869590035,-0.00519268757702427,4.87802672050945e-07
"3",0.0632059057039173,0.0881897748436236,-0.00463226773985548,9.99413162221105e-11
"4",0.024421499461536,0.595195012762062,-0.00372172308244566,0.00018786859685783
"5",0.0394839330903349,0.201690365691219,-0.00520233780924285,1.73710761281661e-08
"6",0.0608316398857939,0.114117887795391,-0.00501939751114839,1.93294033071909e-08
"7",0.0550260032932052,0.02542559929495,-0.00509557540397893,1.61688670608242e-11
"8",0.0521439511261279,0.0844101302085039,-0.00438103332594875,2.4743041057095e-07
"9",0.0615240581202123,0.0464991586411527,-0.00464716575215655,3.79196367908923e-07
"10",0.0774057544901598,0.184591258115119,-0.00785712663085722,1.0947826550526e-21
"11",0.0357372423127494,0.0502844001827845,-0.00470676755656343,1.69987576898681e-13
"12",0.050597908462388,0.0137526636527798,-0.00633792731671361,2.35065413935972e-15
"13",0.0577123209490098,0.000841228957464311,-0.00487142717041162,3.05541397521726e-09
"14",0.049521536035881,0.0518513906483369,-0.00548375826985889,6.0428360726255e-12
"15",0.083053185424207,5.98553203583069e-07,-0.0067929183643985,2.1267564193406e-18
"16",0.0750967575169463,0.00144147229456885,-0.00678088856217911,2.21047503489228e-14
"17",0.0520760622275038,0.0326692998408989,-0.00533799362176111,4.34138263034485e-10
"18",0.0573754170644334,0.0993660688749922,-0.00449771836597333,3.10768831288106e-08
"19",0.0713440510392238,0.00125144786658641,-0.00617431521463888,4.39746316037924e-10
"20",0.0701849992148742,0.000742952569865032,-0.00602591970217254,1.36971095058053e-10
"21",0.0931126442577427,8.2429557973282e-07,-0.007176342976976,2.3505228550994e-17
"22",0.0762812278079577,2.83266395663848e-06,-0.0061919281775604,5.30137225772896e-15
"23",0.0829681789639181,0.0665045366120395,-0.00665708374417846,1.4053256499766e-23
"24",0.11179161366919,3.55701050390695e-08,-0.00878074717519917,9.03698654341909e-25
"25",0.0928034435692291,2.77806142144758e-06,-0.00693686640199626,1.01384370823341e-31
"26",0.070518216480469,0.0712860169841817,-0.00576494560400478,1.32965557854252e-14
"27",0.0700045937787662,0.0169649695590922,-0.00596242308194167,8.84551642516946e-15
"28",0.0488842307045904,0.0515527450984642,-0.00485355339454555,4.29787161904309e-07
"29",0.0574511036280257,0.0251468866337373,-0.0054073740716745,1.32269394319981e-12
"30",0.0778574397332632,0.000175512484578281,-0.00606706416728331,1.35284138936839e-10
"31",0.0768870850608661,0.0264840227798763,-0.00559808387809106,7.60127257475381e-17
"32",0.0730062135486616,6.38233586357867e-12,-0.0054551635793811,5.91978174782375e-26
"33",0.082313940394515,3.08196816743247e-06,-0.00625994418177261,2.78088363913509e-13
"34",0.013788007364726,0.653690121874179,-0.0034077702845283,8.04440180736713e-05
"35",0.0431664076847389,0.0759116096425356,-0.00453465608935332,1.04031860532488e-08
"36",0.0524563239569914,0.0500077416781911,-0.00432278609492316,1.19286162932338e-05
"37",0.0422790490264143,0.0196094699138414,-0.00444773622553162,5.59107211633047e-08
"38",0.0603999486429111,0.00580066440200824,-0.00639733873027106,4.29861802704335e-22
"39",0.107745823293658,0.151101603934746,-0.00908649832129822,1.94629986694043e-25
"40",0.145945349911193,0.0219594773041724,-0.0102504585057679,5.93671628536094e-26
"41",0.0518107440053156,0.21487957997776,-0.00543673536222647,1.12263795665844e-11
"42",0.0464980861616349,0.0716713401977255,-0.0044600535131134,5.22305489868903e-09
"43",0.0663429761685339,0.0158757103042003,-0.00608034023103225,1.71079105988951e-15
"44",0.061339116495215,0.0248384111775474,-0.00517767335181847,1.13482649124589e-09
"45",0.034405177872216,0.237193999801787,-0.00465136210248887,1.37178382715445e-11
"46",0.0467883581312669,0.0981100544147375,-0.00543153375318435,4.90043311620956e-11
"47",0.0536936322555419,0.103116260346915,-0.00587908267954904,1.32904062598953e-11
"48",0.0341251217574222,0.407300138458817,-0.00514140231255032,4.06236826254058e-10
"49",0.0661818383193489,0.0559006788929058,-0.00523850752475212,4.05777097036954e-08
"50",0.0744324264619226,0.033147202077101,-0.00578980101690724,5.51711170888857e-13
"51",0.0374065125059579,0.168122375017965,-0.00498123463424333,1.61109739877284e-13
"52",0.0657358059762976,0.00146317072692363,-0.00620384329752505,6.70175362153929e-11
"53",0.0771592655318097,0.000120474154205832,-0.00647662431172052,1.40893352311387e-13
"54",0.0501231029689635,0.0245182081909716,-0.00487450511665665,6.62106764085644e-09
"55",0.05738284910508,0.137764963261784,-0.00535963261607772,1.41023467417781e-09
"56",0.0681378269168026,0.0466142251556476,-0.00509695361337875,9.31274536060938e-10
"57",0.0539629714078076,0.00484108277108665,-0.00435296726657569,1.69524058940257e-06
"58",0.0586032340261937,0.000846315662876373,-0.00465437715579397,4.65622833956311e-08
"59",0.0615062483016582,0.0935864845308518,-0.00712623423295701,9.62902125772335e-23
"60",0.0362257137629069,0.0353365822967714,-0.00465521361909483,2.01541740971368e-11
"61",0.0307509831964195,0.174708137246263,-0.00623702751940693,3.48663524149224e-12
"62",0.0241320917726355,0.215599799875131,-0.00343391114449693,3.94479765310502e-05
"63",0.0203325341015905,0.273495004574934,-0.00361767957249011,3.2365796619035e-05
"64",0.0493689272269033,0.113059589516114,-0.00488555910274788,7.04400764277775e-08
"65",0.058315757523439,0.0085927699990558,-0.00599124332534451,9.38517334534121e-09
"66",0.0689027607711578,0.000161637879806275,-0.00633167314555229,1.19491212104814e-16
"67",0.0497568337530556,0.290171732082234,-0.0054164682425397,1.7038124494657e-12
"68",0.0427418003322319,0.0309403895897454,-0.00484176378479806,6.93029180415288e-11
"69",0.0568345230866374,0.00173525066668475,-0.00533384013734301,1.26060132115223e-10
"70",0.0503522641633133,0.004422404492839,-0.00464533762367947,3.88793315747052e-08
"71",0.0492771967600228,0.00686180457376923,-0.00498520304791829,6.94217107989679e-09
"72",0.0434460259932862,0.059512321181131,-0.00546075727784314,6.04327345058161e-12
"73",0.0612805820329519,0.123956368519216,-0.00558255761489635,3.10504072594811e-12
"74",0.117114292068664,0.136710760117367,-0.0103452217490246,2.90914330044934e-25
"75",0.065379996824739,0.00153020867375139,-0.00727150696355479,3.50327813818974e-16
"76",0.073329300952383,0.073785932650705,-0.00611433706604694,6.74456389581289e-21
"77",0.0418054023929974,0.20070491426714,-0.00428280758573681,2.53187076751453e-08
"78",0.0715059032425612,0.106919282300627,-0.00588572458681828,1.63129218903417e-11
"79",0.0661543584292313,0.071113299096262,-0.00590385397806843,5.14034222639069e-17
"80",0.0606116762824566,1.71451724060739e-08,-0.00593408463952179,1.43970403492123e-29
"81",0.0424377382185804,0.0428023521205837,-0.00621533842419197,2.71925409814098e-12
"82",0.00235731364939511,0.942491067705094,-0.00314963711535536,0.000949282403098462
"83",0.0389101090332399,0.274871488366416,-0.00455867402959845,3.7049842482018e-12
"84",0.0376015752787389,0.224390407491237,-0.00459266401435859,3.3781283425088e-08
"85",0.0402228610875903,0.115362396386844,-0.00492005757040928,9.38401442879985e-10
"86",0.0285435813455537,0.454384143531108,-0.00518491412703506,1.76953378966404e-09
"87",0.0495478028795927,0.0565862453493687,-0.00499530248519958,4.3823085326149e-11
"88",0.031403954390115,0.280934150012631,-0.00483318991671641,9.40628102117367e-08
"89",0.0497071447787564,0.133358111830551,-0.00497143382272706,3.55683388693903e-09
"90",0.0924085740881173,0.000380191163052717,-0.0082614724857363,1.15696402043404e-18
"91",0.0529150877386198,0.00503979056918483,-0.00576655051095513,1.91765739770512e-14
"92",0.0646062992065012,0.187775990998822,-0.00739979070617402,4.51593691112659e-26
"93",0.041593551157961,0.570826783276864,-0.0087877114672629,1.84367341948177e-18
"94",0.0532213916496631,0.0922613573912198,-0.00523894142206673,1.00847699090244e-14
"95",0.0609233885433807,0.14543009357927,-0.00695726810248486,2.13151618049892e-13
"96",0.0513239646881675,0.138379419121507,-0.00536456805808549,3.76873165488617e-12
"97",0.040534188398366,0.209751640881279,-0.00554825952036385,1.27997036698352e-12
"98",0.0122042465879184,0.761477938335935,-0.00391094380439956,4.44148321166674e-07
"99",0.0423194932516565,0.235909961392649,-0.00421049242972905,8.75442978873231e-06
"100",0.0581567832104609,0.131735971111058,-0.00508769714227371,8.13037213992469e-11
"hippocampus_L",0.0570312061767983,1.97674519450738e-05,-0.0046565149743513,7.3626100669509e-13
"hippocampus_R",0.0531716149562614,4.20259492090671e-05,-0.00414555480864947,4.75845839461138e-11
