"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value","listenL1_greater_estimate","listenL1_greater_p_value","event_listenL1_greater_estimate","event_listenL1_greater_p_value"
"18",-0.028341240068557,0.297866048062114,0.00272312455520649,1.39428504952939e-06,-0.0136472672079513,0.234993787092757,0.00130826571579238,0.0187279266124058
"19",-0.0239284848709176,0.422375542882514,0.00286257607511409,4.48805684461773e-05,0.00359959804391425,0.801149175978849,0.000710695362290479,0.304415909717855
"20",-0.0432751379763679,0.357066292910178,0.00427167706675194,6.34921643205057e-11,-0.0187821679054738,0.15746932240707,0.00181709800799231,0.00474468842051126
"21",-0.0394328886205849,0.152400275169541,0.00348604204009703,1.68009159981781e-09,-0.016996034324018,0.149039861241332,0.0018386969709751,0.00126946520812916
"22",-0.0381122864249618,0.0963038453757548,0.00352196816015319,5.67016768678823e-10,-0.0193329673065834,0.0949341238609065,0.00200294466440853,0.000354890700019914
"23",-0.0259731774525103,0.385227874862708,0.00290830669239423,7.45641844110718e-10,-0.0145742098425376,0.129261070119561,0.00167129796138863,0.000329209225158287
"24",0.00536518638905108,0.891578005744112,0.00296208736220692,8.04456420866488e-07,-0.0296594850509195,0.0151758509515273,0.00243376288043846,3.90599603940662e-05
"25",-0.0203525536936236,0.363000352769973,0.00280146059864433,5.40502313913727e-12,-0.0160007505303785,0.0527737927784245,0.00177866686434711,8.86692665516762e-06
"26",-0.00956073476632075,0.664735240417858,0.00225046786152066,1.28756498185315e-05,-0.0163201107591934,0.120412438256545,0.00164016953088148,0.00127115116180175
"27",-0.0205813897708362,0.446736230586527,0.00287264025308804,1.00709908810898e-07,-0.0254647928267137,0.0203945048317214,0.00217355539842895,4.39001641406535e-05
"28",-0.0265724100665538,0.214207872298664,0.00280508010791187,2.23951784425514e-05,-0.0246514406709793,0.0680694432649677,0.0019728476284574,0.00256982531088564
"29",-0.0224070297156661,0.410722165143069,0.00263158551957773,1.42828963157822e-06,-0.0228225418791167,0.0400367685609837,0.00206305307359516,0.000127266467477668
"30",-0.0249730960704676,0.360064089797561,0.00273281378777498,4.15820541705034e-05,-0.0159428499126498,0.240732107015305,0.00201029940346827,0.00225733626875571
"31",-0.0269540258414756,0.227990303431053,0.00270582009290202,8.33256933394991e-10,-0.0269634842549443,0.00265932447111523,0.00204956678952026,2.42881902150771e-06
"32",-0.0371423810460155,0.207442964947987,0.00309865301164532,4.18998178872995e-20,-0.011295815880677,0.0988858903133859,0.00135438508393856,4.42740662918994e-05
"33",-0.0632274147749049,0.163072013069073,0.00479894944791638,4.31168842850663e-16,-0.0374780757861528,0.00177922089506815,0.00259167464831407,8.16573676324752e-06
"34",-0.00443315351427822,0.796519294911965,0.00195587009649409,0.00123462373147504,-0.00739222457440343,0.550061590188499,0.00140425087147173,0.0190599388105407
"35",-0.0167553392763186,0.365984301252249,0.00251095272371811,8.46732557887338e-06,-0.013259446448009,0.249127234365654,0.00167867105490647,0.00259222448970092
"36",-0.0507758689127291,0.265128520786824,0.00375079835245645,2.9407556015237e-08,-0.0045237071159451,0.742342802361259,0.000639562066144594,0.337082425181946
"37",-0.0199763321130102,0.397859332584064,0.0024405984917472,2.62052870918172e-05,-0.0266593270628615,0.0242580657658329,0.00220296587025111,0.000121335884570498
"38",-0.0403806866040042,0.0932960254122782,0.00465932398533153,1.9737152831762e-25,-0.0140953605796817,0.120036845546411,0.00181542216452553,3.58885096449961e-05
"39",-0.0465555801075419,0.0971244412920849,0.00599012239950553,9.55329049125602e-25,-0.0105672338361191,0.371714045676721,0.00165376465644669,0.00389851180115737
"40",-0.0184708437668555,0.592400499666776,0.00419794713648266,9.18473535496144e-11,-0.0208672696862555,0.113181114145478,0.00238264048794945,0.000188820067958207
"41",-0.0223874673198372,0.533639793471163,0.00325083983433072,7.63350102950383e-09,-0.0246989189655747,0.0309506929650641,0.00237375363107022,1.86789887500932e-05
"42",-0.0183236015802014,0.279681268202452,0.00243643689880618,1.85494199131685e-06,-0.0186076102029594,0.0742575301641267,0.00184668826912581,0.000255143576197674
"43",-0.0240611464404923,0.403354161691476,0.00288114126258006,6.05650887128369e-08,-0.023874999135075,0.0274110787644374,0.00245425970081002,2.88495021893679e-06
"44",-0.0343605315653303,0.247712633081078,0.00319797742508334,7.41851722896451e-08,-0.0236564420724038,0.0506153693982665,0.00190461315941294,0.00115648151210737
"45",-0.0123484314449875,0.50971909079436,0.00227600837217253,8.25349786836285e-07,-0.0292523844038682,0.00187685620770281,0.00243076891807069,9.76972570373107e-08
"46",-0.034232923315521,0.0630593822534272,0.00364101605477344,1.42782243956155e-10,-0.0249993733588148,0.0309217186879758,0.00227703010703454,4.96094583846819e-05
