"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value"
"1",0.00829226600581928,0.483976679511252,-0.000830069197818118,0.119438503529843
"2",0.00310367902132763,0.875501164681788,-0.00119765358803199,0.201110533048791
"3",0.0110049895347462,0.433545392725759,-0.00066606940866061,0.292795288110453
"4",-0.0260677780021363,0.167613794108323,-1.17640553793731e-05,0.988028226365913
"5",0.00321966700735119,0.842641672538103,-0.00120268612944495,0.125710655070096
"6",0.00434859440155711,0.805942763185164,-0.000813926400920085,0.311132155832171
"7",0.0225289411627172,0.154819142850313,-0.0011742486535211,0.0909087037840432
"8",-0.0278579609655031,0.0969429491237932,0.00128153289633509,0.0967692048892412
"9",0.0151297901105524,0.536341485139853,-0.000805789073580117,0.343711506051408
"10",0.0226248596744597,0.534023328378365,-0.00296777030602376,0.000148401316301567
"11",-0.0032500716123945,0.854498897500501,-0.000676236305306721,0.267350119912163
"12",-0.00443226755659261,0.83254950396668,-0.00130427807465414,0.091773949163515
"13",0.00265124074697874,0.881746060236988,0.00018284478923972,0.824865133088857
"14",0.0169322086678626,0.316021360648835,-0.000543298044349445,0.472034543883649
"15",0.0283330520192557,0.0899011323955809,-0.00168275370398493,0.0244146022403221
"16",-0.00185703730868884,0.904232482583868,-0.000598705825888182,0.419907154884551
"17",0.00182581518185905,0.920570586996348,-0.000170793643650368,0.827575714701315
"18",0.000445162020534035,0.985623682401067,0.000251598665073366,0.741458971260516
"19",-0.00189291258610978,0.925684766560265,-0.000293009758854804,0.75636584966343
"20",0.0129537747017865,0.488615550728983,-0.00155254385222209,0.0765273572920258
"21",0.0211359660639079,0.435122467465888,-0.00134701977091013,0.0862001882067071
"22",0.0206694126426827,0.21396197484986,-0.000800209380096825,0.305549407644105
"23",0.01120137328748,0.404606906469093,-0.00085148278241484,0.19074598128327
"24",0.0184353855055583,0.371829056624588,-0.00263160939939724,0.00169710436971997
"25",0.0249140399352771,0.0343062273519697,-0.00173544130574039,0.0015139365452655
"26",-0.000484369189567474,0.975169653903099,-0.00010588905296625,0.877465224310917
"27",-0.0119301806478524,0.499258194185352,7.18680347671066e-05,0.920368954154243
"28",-0.0158325422683328,0.459542182258315,0.000997247033895734,0.268029811655095
"29",0.000935722838914367,0.960551425910751,-0.000148738959926484,0.839573307332773
"30",0.0025451165622083,0.907458211333714,0.000124580577051094,0.891568220527656
"31",-0.0043115977338425,0.808479662627694,0.000122949213110325,0.82864540341552
"32",0.0181146862206512,0.0472237104396858,-0.00098621495054188,0.0217454897432616
"33",0.020110522600805,0.229273452357717,-0.00150292820910292,0.0555313274084322
"34",0.000706378600324108,0.976911185285102,-2.2579859389481e-05,0.977916366163038
"35",0.00703746941653427,0.681561990200138,-0.000169825897655998,0.823001853236644
"36",0.0234491364198658,0.304317467314236,-0.000709781932098602,0.429482938664869
"37",0.00360003094616072,0.844016418790884,-0.000196509190591018,0.800942292760066
"38",0.0426870516255543,0.252319834596409,-0.0030351823275363,4.73012504018916e-07
"39",0.0664490513347662,0.324682212246699,-0.00427764593100484,1.40231261024363e-07
"40",0.0556418522440287,0.296150859798839,-0.00342324631899325,0.000138886100753542
"41",0.0105739796392175,0.566539410132793,-0.00110355413784536,0.134076571455077
"42",0.00503480158619788,0.728763574369092,-0.000252611972249375,0.701662537516762
"43",0.00327709626224936,0.83303978897211,-0.000232601550020332,0.742233804872773
"44",0.0116459071654447,0.590594443683869,-0.000358298322094905,0.653013280285894
"45",-0.0285666585826483,0.051271348279099,0.00102272566044757,0.0923504174154683
"46",0.00710041201050999,0.688293388264379,-0.000602808815838174,0.430424218564766
"47",0.01411511639049,0.442163941623134,-0.000788086747282038,0.337982030272753
"48",-0.00445168263350972,0.856092075616889,-0.000391748452820073,0.609385208041297
"49",0.0269564884856062,0.143891949542248,-0.000756140535287846,0.395253555401123
"50",0.0379904813316783,0.0128475990285225,-0.00167402205163242,0.0221890177476722
"51",0.00904287788418903,0.48212141405421,-0.000902185446794418,0.124508629414731
"52",0.00649566751549399,0.722909076116594,-0.00117530960128571,0.178749266623924
"53",0.00401894019780178,0.832101110597564,-0.000931382698039708,0.198132861181214
"54",-0.00331552639709681,0.835657437315198,-0.0010386472800431,0.149389685019519
"55",0.0104607315870169,0.502038945739187,-0.00130434112061526,0.0806551029295692
"56",0.0113070151372276,0.547551439856087,-0.000654877088858713,0.411060159784486
"57",-0.00988009043575782,0.614390582898184,0.000337279575433993,0.67471022436132
"58",0.00110730852622641,0.949594541970704,-0.000353229730408541,0.652320570489246
"59",0.0142367101883303,0.414368074991437,-0.00227636085754695,0.000750348129535173
"60",-0.00238664404781627,0.886600393483653,-0.00082621512565616,0.23473409240182
"61",-0.0210088712136176,0.331455847819504,-0.000900759795422783,0.287110523371906
"62",-0.0156221702285507,0.392337394933073,0.000751006953649195,0.362790604811949
"63",0.00125238662126127,0.94180202972023,-0.000156960851085064,0.846316328153066
"64",0.0193000693387119,0.269801167216326,-0.000530882244800501,0.515023755488319
"65",-0.0253318430571162,0.321886829451682,0.000532676631995975,0.569964908367986
"66",0.0359749384090888,0.0455117721834906,-0.00132582938501478,0.0678686759814485
"67",0.0111136943035465,0.493267871079927,-0.00153104522039364,0.0268959503795985
"68",-0.0202631018509306,0.350223670622847,0.00109286571716088,0.122249079704385
"69",-0.0289652558674829,0.184161261301373,0.00157676596252333,0.0466673379543584
"70",-0.0209845690464369,0.540768785220674,0.000627583645155386,0.441222901202366
"71",-0.0188806531751982,0.303594442806924,0.000368783653785783,0.643968473652575
"72",0.00163484504412358,0.921234710663445,-0.000826146413177987,0.275450971293874
"73",0.0164771816205411,0.417529548034258,-0.000634866566628053,0.393770679795403
"74",0.0230046878137392,0.591114433081458,-0.00343516789087005,0.000224021550085968
"75",0.00721989959244686,0.730542870725419,-0.00100892329098085,0.245664130559204
"76",0.000630259233713975,0.964413930063239,-0.000185131819604522,0.758773100417867
"77",0.00791109781898693,0.61296203902661,-0.000202689173558749,0.777530217817214
"78",0.00142159705743877,0.93917069823002,0.000191400082544523,0.814605530634554
"79",-0.00144763469040785,0.90056654052078,-0.000102366206784139,0.855202631705172
"80",0.00939006362183393,0.423574073227373,-0.000976006988463288,0.024594625695
"81",-0.0370864725386531,0.0331799057366323,9.70534671342308e-05,0.903534437117246
"82",-0.0194821807036237,0.320260149583512,0.000894119452246511,0.278953156832394
"83",-0.0158874263339721,0.341109258723358,0.00072647819720701,0.210960897429685
"84",0.00803810893332391,0.635997864303032,-0.000727936220176169,0.364029025330344
"85",-0.0310454178832609,0.131200666647477,0.00147344790157966,0.0489658878718815
"86",0.00681920756971638,0.705598822871004,-0.000899972254973095,0.272225945994442
"87",0.0139597472809849,0.446866647332322,-0.000857899521556089,0.236644309079591
"88",-0.0109782344570809,0.607443347296488,0.000593997901457281,0.498566840985823
"89",0.0236922365254364,0.371784111558893,-0.000929012272891645,0.238533392053671
"90",0.0052446807695616,0.770135865654406,-0.00142906144803206,0.0954370406160224
"91",-0.0112774209419263,0.438441747604452,-0.000229293706494875,0.728513234560245
"92",0.0105790334489961,0.753078996021634,-0.00239660662580266,0.000239943360668174
"93",0.0141460535667552,0.80038504265691,-0.00412809924926989,1.99424072650724e-05
"94",0.0110086211959132,0.424767027258186,-0.000544535546060314,0.377184156405224
"95",-0.0136035452002825,0.533123745122851,0.000149271983370091,0.862316825289422
"96",0.00403818842543353,0.784555361930817,-0.00040734759258642,0.562683637781313
"97",0.00207587207792094,0.893230106270538,-0.000539000629175213,0.443145833550975
"98",-0.0108648205999992,0.576318281274248,-0.000121439274269668,0.869653215322945
"99",0.0125002226761245,0.550816153656637,-0.000743150070740379,0.431151787388934
"100",0.02035552783102,0.184200533886397,-0.00115928870763364,0.117423768126669
"hippocampus_L",0.0414956324655902,0.0131894898174906,-0.00164267836487527,0.00600060832228749
"hippocampus_R",0.0215983754042886,0.2574035845247,-0.00104103172923918,0.0659397726428078
